RecordID,CaseID,PersonID,Role
3422,1365,519011,Main Accused
3423,1366,510572,Co-Accused
3424,1366,503339,Co-Accused
3425,1366,513137,Co-Accused
3426,1367,502210,Co-Accused
3427,1367,523450,Main Accused
3428,1367,503072,Main Accused
3429,1368,501228,Main Accused
3430,1368,505922,Co-Accused
3431,1368,514735,Main Accused
3432,1369,507049,Main Accused
3433,1369,502299,Co-Accused
3434,1369,507561,Co-Accused
3435,1369,507766,Main Accused
3436,1370,503667,Co-Accused
3437,1371,504713,Co-Accused
3438,1371,511851,Co-Accused
3439,1372,522177,Main Accused
3440,1373,518984,Main Accused
3441,1373,521913,Main Accused
3442,1374,500735,Main Accused
3443,1374,523087,Main Accused
3444,1374,510069,Main Accused
3445,1375,506680,Main Accused
3446,1376,524749,Co-Accused
3447,1376,501510,Co-Accused
3448,1376,514734,Co-Accused
3449,1377,512850,Co-Accused
3450,1377,502131,Co-Accused
3451,1377,510790,Main Accused
3452,1377,512584,Co-Accused
3453,1378,507728,Co-Accused
3454,1379,506006,Main Accused
3455,1379,501805,Main Accused
3456,1380,518478,Main Accused
3457,1380,507798,Co-Accused
3458,1381,517859,Main Accused
3459,1381,511594,Co-Accused
3460,1381,519196,Main Accused
3461,1382,515569,Main Accused
3462,1383,504729,Main Accused
3463,1383,501920,Main Accused
3464,1384,501930,Co-Accused
3465,1384,504660,Main Accused
3466,1385,518644,Main Accused
3467,1386,500320,Main Accused
3468,1386,512115,Co-Accused
3469,1387,515596,Co-Accused
3470,1387,509766,Main Accused
3471,1387,501536,Co-Accused
3472,1388,522390,Co-Accused
3473,1389,522075,Co-Accused
3474,1389,509419,Main Accused
3475,1389,516120,Main Accused
3476,1389,507407,Main Accused
3477,1390,521762,Co-Accused
3478,1391,512410,Co-Accused
3479,1391,516502,Main Accused
3480,1391,505868,Main Accused
3481,1391,508599,Co-Accused
3482,1392,507598,Main Accused
3483,1392,513778,Main Accused
3484,1392,522806,Co-Accused
3485,1393,516684,Main Accused
3486,1394,509898,Main Accused
3487,1394,518617,Co-Accused
3488,1395,503868,Co-Accused
3489,1396,511632,Co-Accused
3490,1397,506979,Main Accused
3491,1397,505641,Main Accused
3492,1398,512928,Co-Accused
3493,1398,506771,Main Accused
3494,1398,509559,Co-Accused
3495,1398,509519,Main Accused
3496,1399,514192,Co-Accused
3497,1399,507511,Main Accused
3498,1399,512677,Main Accused
3499,1400,524204,Main Accused
3500,1400,511087,Co-Accused
3501,1400,509561,Co-Accused
3502,1401,522502,Co-Accused
3503,1401,517640,Co-Accused
3504,1402,500575,Co-Accused
3505,1402,522372,Main Accused
3506,1402,524027,Main Accused
3507,1402,521718,Main Accused
3508,1403,514251,Co-Accused
3509,1403,523037,Co-Accused
3510,1404,513854,Main Accused
3511,1404,510370,Main Accused
3512,1405,511270,Main Accused
3513,1405,514600,Main Accused
3514,1405,511716,Co-Accused
3515,1406,517759,Co-Accused
3516,1406,500785,Co-Accused
3517,1406,518612,Co-Accused
3518,1407,518228,Main Accused
3519,1408,510285,Co-Accused
3520,1408,512223,Main Accused
3521,1409,510526,Co-Accused
3522,1409,523178,Main Accused
3523,1409,508930,Main Accused
3524,1409,513329,Main Accused
3525,1410,506836,Main Accused
3526,1411,506806,Main Accused
3527,1412,512253,Main Accused
3528,1413,510365,Main Accused
3529,1414,505077,Main Accused
3530,1415,510455,Co-Accused
3531,1415,503505,Co-Accused
3532,1415,514642,Main Accused
3533,1415,506187,Co-Accused
3534,1416,516192,Co-Accused
3535,1416,502590,Main Accused
3536,1416,522485,Co-Accused
3537,1416,521227,Co-Accused
3538,1417,519014,Co-Accused
3539,1417,513543,Main Accused
3540,1417,519539,Main Accused
3541,1418,506562,Main Accused
3542,1418,524558,Co-Accused
3543,1418,502011,Main Accused
3544,1418,524329,Co-Accused
3545,1419,511745,Co-Accused
3546,1419,513819,Co-Accused
3547,1419,510725,Main Accused
3548,1419,503612,Co-Accused
3549,1420,512935,Co-Accused
3550,1420,516529,Main Accused
3551,1421,505625,Co-Accused
3552,1421,517469,Main Accused
3553,1421,511518,Main Accused
3554,1421,516074,Main Accused
3555,1422,522205,Co-Accused
3556,1422,512620,Main Accused
3557,1423,515957,Main Accused
3558,1423,512116,Co-Accused
3559,1423,524480,Main Accused
3560,1424,509756,Co-Accused
3561,1424,501216,Co-Accused
3562,1424,521354,Co-Accused
3563,1425,511058,Main Accused
3564,1425,522752,Co-Accused
3565,1425,504269,Main Accused
3566,1425,508851,Main Accused
3567,1426,522665,Co-Accused
3568,1426,509303,Main Accused
3569,1426,504090,Main Accused
3570,1426,510184,Co-Accused
3571,1427,516009,Co-Accused
3572,1428,524764,Main Accused
3573,1428,514805,Co-Accused
3574,1428,502075,Main Accused
3575,1429,514356,Main Accused
3576,1429,513596,Main Accused
3577,1429,511554,Main Accused
3578,1430,522795,Main Accused
3579,1430,522373,Co-Accused
3580,1430,502586,Main Accused
3581,1430,506467,Co-Accused
3582,1431,507819,Co-Accused
3583,1431,510392,Main Accused
3584,1431,523830,Co-Accused
3585,1432,522107,Main Accused
3586,1432,523577,Co-Accused
3587,1433,516971,Co-Accused
3588,1433,518665,Main Accused
3589,1434,508132,Main Accused
3590,1434,501798,Co-Accused
3591,1434,511563,Co-Accused
3592,1435,510835,Co-Accused
3593,1435,502868,Main Accused
3594,1435,519673,Main Accused
3595,1435,503529,Main Accused
3596,1436,522258,Main Accused
3597,1436,511832,Main Accused
3598,1436,520869,Co-Accused
3599,1436,500815,Co-Accused
3600,1437,507623,Main Accused
3601,1437,513741,Co-Accused
3602,1437,520055,Co-Accused
3603,1438,504973,Co-Accused
3604,1438,504536,Main Accused
3605,1438,513285,Main Accused
3606,1439,504877,Co-Accused
3607,1440,502245,Main Accused
3608,1440,505855,Main Accused
3609,1440,509572,Main Accused
3610,1441,519661,Main Accused
3611,1441,513486,Main Accused
3612,1441,502378,Main Accused
3613,1441,522312,Co-Accused
3614,1442,509601,Main Accused
3615,1442,522786,Co-Accused
3616,1442,511201,Co-Accused
3617,1443,515891,Main Accused
3618,1444,507614,Co-Accused
3619,1445,506973,Main Accused
3620,1446,519166,Co-Accused
3621,1446,509492,Co-Accused
3622,1447,501001,Co-Accused
3623,1448,504069,Main Accused
3624,1448,501030,Main Accused
3625,1448,516372,Co-Accused
3626,1448,506979,Main Accused
3627,1449,508920,Co-Accused
3628,1449,511156,Main Accused
3629,1449,524005,Co-Accused
3630,1450,506840,Co-Accused
3631,1450,517249,Main Accused
3632,1450,513085,Main Accused
3633,1451,505055,Co-Accused
3634,1451,507095,Co-Accused
3635,1451,508627,Co-Accused
3636,1452,522581,Co-Accused
3637,1452,504998,Co-Accused
3638,1453,502145,Co-Accused
3639,1453,503062,Main Accused
3640,1453,521831,Main Accused
3641,1454,511685,Co-Accused
3642,1455,520010,Main Accused
3643,1455,502117,Main Accused
3644,1455,517001,Main Accused
3645,1455,509334,Main Accused
3646,1456,502675,Co-Accused
3647,1456,507773,Co-Accused
3648,1456,513717,Main Accused
3649,1457,523402,Co-Accused
3650,1457,519478,Co-Accused
3651,1457,504642,Co-Accused
3652,1458,503741,Co-Accused
3653,1458,504101,Co-Accused
3654,1459,504958,Co-Accused
3655,1460,524542,Co-Accused
3656,1460,506381,Main Accused
3657,1460,509736,Co-Accused
3658,1461,514853,Main Accused
3659,1461,522285,Co-Accused
3660,1461,510292,Co-Accused
3661,1462,517607,Main Accused
3662,1462,514234,Co-Accused
3663,1462,506384,Main Accused
3664,1462,515166,Main Accused
3665,1463,511886,Co-Accused
3666,1464,519548,Main Accused
3667,1464,519567,Main Accused
3668,1464,504907,Co-Accused
3669,1464,506289,Co-Accused
3670,1465,517294,Main Accused
3671,1465,513697,Co-Accused
3672,1465,508911,Co-Accused
3673,1465,522881,Co-Accused
3674,1466,509769,Co-Accused
3675,1466,509887,Co-Accused
3676,1466,508774,Co-Accused
3677,1467,511756,Main Accused
3678,1467,508792,Main Accused
3679,1467,508332,Main Accused
3680,1468,524857,Main Accused
3681,1468,521532,Main Accused
3682,1468,505558,Co-Accused
3683,1468,505980,Co-Accused
3684,1469,518858,Co-Accused
3685,1469,508852,Main Accused
3686,1469,513152,Co-Accused
3687,1469,516277,Co-Accused
3688,1470,506760,Co-Accused
3689,1471,519520,Main Accused
3690,1471,506333,Main Accused
3691,1471,513490,Co-Accused
3692,1472,505004,Main Accused
3693,1472,513331,Co-Accused
3694,1473,516099,Main Accused
3695,1474,522975,Co-Accused
3696,1474,514064,Co-Accused
3697,1474,503957,Main Accused
3698,1475,515439,Main Accused
3699,1475,502241,Main Accused
3700,1475,514028,Main Accused
3701,1475,514292,Co-Accused
3702,1476,516808,Main Accused
3703,1476,501705,Main Accused
3704,1476,501345,Main Accused
3705,1477,517570,Main Accused
3706,1477,509218,Co-Accused
3707,1478,511898,Co-Accused
3708,1478,519083,Co-Accused
3709,1479,520920,Co-Accused
3710,1479,501357,Main Accused
3711,1479,508216,Main Accused
3712,1479,509863,Main Accused
3713,1480,516067,Co-Accused
3714,1481,514636,Co-Accused
3715,1482,519320,Co-Accused
3716,1482,507021,Main Accused
3717,1482,511491,Main Accused
3718,1482,523364,Main Accused
3719,1483,502810,Main Accused
3720,1483,506304,Main Accused
3721,1483,523886,Main Accused
3722,1483,501008,Co-Accused
3723,1484,504639,Co-Accused
3724,1484,503920,Main Accused
3725,1485,523679,Main Accused
3726,1485,519816,Co-Accused
3727,1485,509298,Co-Accused
3728,1486,504348,Co-Accused
3729,1486,520365,Main Accused
3730,1486,510377,Co-Accused
3731,1486,507543,Co-Accused
3732,1487,502505,Co-Accused
3733,1487,524269,Co-Accused
3734,1487,508170,Main Accused
3735,1487,509084,Main Accused
3736,1488,508276,Main Accused
3737,1488,511346,Main Accused
3738,1489,500751,Co-Accused
3739,1489,518334,Co-Accused
3740,1490,507070,Main Accused
3741,1490,513731,Co-Accused
3742,1490,501676,Co-Accused
3743,1491,501594,Main Accused
3744,1492,518350,Main Accused
3745,1493,509490,Co-Accused
3746,1493,514346,Main Accused
3747,1494,522394,Main Accused
3748,1494,508148,Co-Accused
3749,1494,523754,Main Accused
3750,1495,511358,Main Accused
3751,1495,514328,Main Accused
3752,1495,513230,Main Accused
3753,1495,503259,Co-Accused
3754,1496,524220,Main Accused
3755,1496,516616,Co-Accused
3756,1496,506916,Main Accused
3757,1497,516107,Co-Accused
3758,1498,511446,Main Accused
3759,1498,501997,Co-Accused
3760,1498,514155,Main Accused
3761,1499,507519,Main Accused
3762,1499,523390,Co-Accused
3763,1500,521239,Main Accused
3764,1501,511768,Main Accused
3765,1501,500053,Co-Accused
3766,1501,509957,Main Accused
3767,1501,508990,Co-Accused
3768,1502,514183,Main Accused
3769,1502,506904,Co-Accused
3770,1502,523806,Co-Accused
3771,1502,523705,Main Accused
3772,1503,524735,Co-Accused
3773,1503,518019,Co-Accused
3774,1503,502028,Main Accused
3775,1503,518988,Co-Accused
3776,1504,519223,Main Accused
3777,1505,516296,Co-Accused
3778,1505,515141,Co-Accused
3779,1505,507274,Main Accused
3780,1505,506392,Co-Accused
3781,1506,520398,Co-Accused
3782,1506,515719,Main Accused
3783,1506,521906,Main Accused
3784,1506,500892,Main Accused
3785,1507,523987,Main Accused
3786,1507,502540,Co-Accused
3787,1508,513605,Main Accused
3788,1509,504412,Co-Accused
3789,1509,507287,Main Accused
3790,1510,522271,Main Accused
3791,1511,523214,Co-Accused
3792,1511,518629,Co-Accused
3793,1511,515211,Main Accused
3794,1512,521388,Co-Accused
3795,1512,519622,Co-Accused
3796,1513,513848,Co-Accused
3797,1513,521424,Co-Accused
3798,1513,511197,Main Accused
3799,1513,504182,Main Accused
3800,1514,520507,Main Accused
3801,1514,516178,Main Accused
3802,1514,501309,Co-Accused
3803,1515,516003,Main Accused
3804,1515,501491,Co-Accused
3805,1515,518757,Co-Accused
3806,1516,507900,Main Accused
3807,1517,515126,Co-Accused
3808,1517,503898,Main Accused
3809,1517,504816,Co-Accused
3810,1518,510311,Co-Accused
3811,1518,501171,Main Accused
3812,1518,508467,Co-Accused
3813,1518,510139,Main Accused
3814,1519,512474,Co-Accused
3815,1520,517935,Main Accused
3816,1520,507425,Co-Accused
3817,1521,509129,Co-Accused
3818,1521,505802,Co-Accused
3819,1522,512916,Main Accused
3820,1523,523015,Main Accused
3821,1524,508032,Co-Accused
3822,1524,518406,Main Accused
3823,1524,517900,Co-Accused
3824,1525,516558,Co-Accused
3825,1526,517718,Main Accused
3826,1527,517710,Co-Accused
3827,1527,517450,Main Accused
3828,1528,503887,Co-Accused
3829,1528,521505,Main Accused
3830,1528,507713,Main Accused
3831,1529,519625,Co-Accused
3832,1529,520948,Main Accused
3833,1530,512963,Main Accused
3834,1530,524898,Main Accused
3835,1530,512646,Co-Accused
3836,1530,504012,Main Accused
3837,1531,505190,Main Accused
3838,1531,507236,Main Accused
3839,1531,513259,Co-Accused
3840,1531,509409,Main Accused
3841,1532,503653,Main Accused
3842,1532,502673,Main Accused
3843,1532,503989,Main Accused
3844,1533,503206,Co-Accused
3845,1533,511945,Co-Accused
3846,1533,512902,Co-Accused
3847,1534,500306,Main Accused
3848,1534,519490,Co-Accused
3849,1535,516236,Main Accused
3850,1536,509179,Main Accused
3851,1537,523579,Co-Accused
3852,1538,520879,Main Accused
3853,1538,506746,Main Accused
3854,1538,504823,Co-Accused
3855,1538,522589,Co-Accused
3856,1539,515815,Co-Accused
3857,1539,518340,Co-Accused
3858,1540,516312,Co-Accused
3859,1541,508024,Co-Accused
3860,1541,513991,Main Accused
3861,1542,519064,Co-Accused
3862,1542,500831,Co-Accused
3863,1543,513214,Co-Accused
3864,1543,504714,Co-Accused
3865,1543,521352,Main Accused
3866,1544,522384,Co-Accused
3867,1544,520851,Co-Accused
3868,1544,510821,Main Accused
3869,1544,512645,Main Accused
3870,1545,515998,Co-Accused
3871,1545,500937,Co-Accused
3872,1545,503689,Co-Accused
3873,1545,520315,Co-Accused
3874,1546,520674,Co-Accused
3875,1546,506692,Co-Accused
3876,1546,500912,Main Accused
3877,1547,502617,Co-Accused
3878,1547,507014,Main Accused
3879,1547,506726,Main Accused
3880,1547,515559,Co-Accused
3881,1548,518844,Main Accused
3882,1548,522035,Main Accused
3883,1548,518292,Co-Accused
3884,1548,510466,Co-Accused
3885,1549,513286,Main Accused
3886,1550,502559,Main Accused
3887,1551,511962,Co-Accused
3888,1551,516297,Co-Accused
3889,1551,515114,Co-Accused
3890,1551,521529,Main Accused
3891,1552,508492,Main Accused
3892,1553,509927,Main Accused
3893,1554,522180,Co-Accused
3894,1554,506138,Co-Accused
3895,1555,504243,Co-Accused
3896,1555,502660,Co-Accused
3897,1555,509186,Main Accused
3898,1556,500311,Main Accused
3899,1557,510615,Main Accused
3900,1557,512489,Co-Accused
3901,1558,501150,Co-Accused
3902,1558,521050,Main Accused
3903,1558,519472,Co-Accused
3904,1558,503341,Main Accused
3905,1559,505634,Co-Accused
3906,1559,519699,Main Accused
3907,1559,511320,Co-Accused
3908,1560,502411,Main Accused
3909,1560,522306,Main Accused
3910,1560,502079,Main Accused
3911,1560,516389,Main Accused
3912,1561,504990,Co-Accused
3913,1561,500758,Co-Accused
3914,1562,510389,Co-Accused
3915,1562,503161,Co-Accused
3916,1562,514867,Main Accused
3917,1562,501004,Co-Accused
3918,1563,514692,Co-Accused
3919,1563,511402,Co-Accused
3920,1564,522204,Main Accused
3921,1564,506123,Main Accused
3922,1565,524672,Co-Accused
3923,1565,503465,Co-Accused
3924,1566,518856,Co-Accused
3925,1566,519929,Co-Accused
3926,1566,506396,Main Accused
3927,1567,519613,Main Accused
3928,1567,513579,Main Accused
3929,1567,513822,Co-Accused
3930,1568,506700,Main Accused
3931,1568,523065,Main Accused
3932,1568,514127,Main Accused
3933,1569,524490,Co-Accused
3934,1569,504635,Main Accused
3935,1569,505302,Co-Accused
3936,1570,510987,Main Accused
3937,1570,507206,Co-Accused
3938,1570,508028,Co-Accused
3939,1571,510375,Main Accused
3940,1572,510560,Co-Accused
3941,1572,502931,Co-Accused
3942,1572,521668,Main Accused
3943,1572,523087,Main Accused
3944,1573,519173,Co-Accused
3945,1573,523719,Co-Accused
3946,1574,521732,Co-Accused
3947,1574,502801,Main Accused
3948,1575,522418,Co-Accused
3949,1575,509578,Main Accused
3950,1575,502605,Main Accused
3951,1575,500398,Main Accused
3952,1576,506088,Main Accused
3953,1577,522015,Main Accused
3954,1578,521875,Co-Accused
3955,1578,507770,Co-Accused
3956,1578,513673,Main Accused
3957,1578,502929,Main Accused
3958,1579,520626,Main Accused
3959,1579,511243,Main Accused
3960,1579,511928,Main Accused
3961,1580,509298,Main Accused
3962,1580,518828,Main Accused
3963,1580,519179,Main Accused
3964,1580,514466,Main Accused
3965,1581,516375,Co-Accused
3966,1581,505395,Co-Accused
3967,1581,500509,Co-Accused
3968,1581,523234,Co-Accused
3969,1582,508656,Main Accused
3970,1582,511810,Main Accused
3971,1583,509477,Main Accused
3972,1583,503986,Main Accused
3973,1583,518454,Co-Accused
3974,1583,512736,Co-Accused
3975,1584,512811,Main Accused
3976,1584,521690,Main Accused
3977,1584,513438,Co-Accused
3978,1584,515340,Main Accused
3979,1585,519369,Main Accused
3980,1586,513119,Main Accused
3981,1586,504778,Main Accused
3982,1586,519761,Co-Accused
3983,1586,517782,Main Accused
3984,1587,518645,Co-Accused
3985,1587,521805,Main Accused
3986,1588,514199,Co-Accused
3987,1588,513133,Co-Accused
3988,1588,505079,Main Accused
3989,1589,519221,Co-Accused
3990,1589,514217,Co-Accused
3991,1590,501677,Main Accused
3992,1590,520301,Main Accused
3993,1591,516887,Main Accused
3994,1592,504478,Co-Accused
3995,1592,501490,Main Accused
3996,1592,510167,Main Accused
3997,1593,518764,Co-Accused
3998,1594,509137,Main Accused
3999,1594,514537,Main Accused
4000,1594,500295,Co-Accused
4001,1595,508289,Co-Accused
4002,1595,524341,Co-Accused
4003,1595,518569,Co-Accused
4004,1596,524779,Co-Accused
4005,1596,517674,Main Accused
4006,1596,504306,Co-Accused
4007,1597,503169,Main Accused
4008,1598,508283,Co-Accused
4009,1598,516351,Co-Accused
4010,1599,515142,Main Accused
4011,1599,505858,Co-Accused
4012,1599,521274,Main Accused
4013,1599,508076,Co-Accused
4014,1600,516370,Co-Accused
4015,1600,501907,Co-Accused
4016,1601,520207,Co-Accused
4017,1601,503881,Co-Accused
4018,1601,506339,Co-Accused
4019,1602,522491,Main Accused
4020,1603,510276,Main Accused
4021,1604,503326,Main Accused
4022,1605,502476,Co-Accused
4023,1605,518966,Main Accused
4024,1606,503563,Co-Accused
4025,1606,524487,Co-Accused
4026,1606,522681,Co-Accused
4027,1607,513096,Co-Accused
4028,1607,519043,Main Accused
4029,1608,517071,Co-Accused
4030,1608,504851,Co-Accused
4031,1608,520313,Main Accused
4032,1608,503711,Co-Accused
4033,1609,505953,Main Accused
4034,1609,517912,Main Accused
4035,1609,517960,Main Accused
4036,1609,510591,Co-Accused
4037,1610,504748,Co-Accused
4038,1610,501733,Main Accused
4039,1610,511547,Co-Accused
4040,1611,518623,Main Accused
4041,1611,510013,Co-Accused
4042,1611,520867,Co-Accused
4043,1611,508620,Co-Accused
4044,1612,503075,Co-Accused
4045,1612,502761,Main Accused
4046,1612,518398,Co-Accused
4047,1612,524991,Main Accused
4048,1613,521416,Co-Accused
4049,1614,518637,Co-Accused
4050,1614,516482,Main Accused
4051,1614,506186,Main Accused
4052,1615,505867,Main Accused
4053,1615,506403,Co-Accused
4054,1616,505281,Co-Accused
4055,1616,522614,Co-Accused
4056,1616,516661,Main Accused
4057,1617,517869,Co-Accused
4058,1618,506233,Co-Accused
4059,1618,501997,Main Accused
4060,1618,522834,Co-Accused
4061,1618,507339,Main Accused
4062,1619,506859,Main Accused
4063,1619,518238,Main Accused
4064,1619,515897,Main Accused
4065,1620,521683,Main Accused
4066,1620,508034,Co-Accused
4067,1621,505121,Main Accused
4068,1621,505888,Co-Accused
4069,1621,503834,Co-Accused
4070,1621,523775,Main Accused
4071,1622,503564,Co-Accused
4072,1622,507359,Main Accused
4073,1623,504672,Co-Accused
