CaseID,FIRNumber,CrimeHeadID,CrimeSubHeadID,StationID,OfficerID,VictimID,AccusedID,Date,Weapon,Vehicle,Latitude,Longitude,Priority,ModusOperandi,Status
1229,FIR/2023/001229,6,19,6,100487,522528,520502,2026-12-01,Unknown,Scooter,12.985015,77.573076,High,Social Engineering,Closed
1230,FIR/2025/001230,10,32,20,101608,513953,502664,2024-03-26,Pistol,Scooter,12.90603,74.861586,Critical,Social Engineering,Closed
1231,FIR/2024/001231,12,38,14,101120,507538,520317,2022-05-29,Unknown,Motorcycle,12.289901,76.683323,High,Forced Entry,Pending Trial
1232,FIR/2023/001232,8,27,4,100323,507376,502124,2025-07-12,Stick,Auto,12.966376,77.60694,Low,Fake Identity,Charge Sheet Filed
1233,FIR/2023/001233,6,19,3,100226,504830,503061,2023-04-08,Stick,Scooter,13.004126,77.627314,Low,Online Scam,Pending Trial
1234,FIR/2022/001234,5,16,17,101365,505169,501967,2026-11-24,Iron Rod,Car,12.888455,74.877394,Medium,Online Scam,Closed
1235,FIR/2023/001235,5,14,7,100618,509278,503466,2025-03-26,Crowbar,Car,12.954027,77.641055,Medium,Forced Entry,Under Investigation
1236,FIR/2026/001236,3,8,9,100740,514555,519569,2026-08-07,Knife,Van,12.978735,77.567223,High,Poisoning,Charge Sheet Filed
1237,FIR/2024/001237,3,9,10,100821,506875,513172,2024-02-28,Stick,Auto,12.977969,77.577088,Low,Firearm,Under Investigation
1238,FIR/2023/001238,3,10,3,100218,500659,518003,2024-08-31,Crowbar,Auto,12.959285,77.586227,Critical,ATM Skimming,Charge Sheet Filed
1239,FIR/2026/001239,8,27,20,101566,523340,500441,2025-05-25,Unknown,Scooter,12.920722,74.833622,Low,Vehicle Lock Break,Charge Sheet Filed
1240,FIR/2022/001240,4,12,5,100352,506151,516004,2023-03-28,Stick,Van,12.925449,77.548519,Low,Firearm,Closed
1241,FIR/2023/001241,6,18,4,100335,518550,502048,2025-09-01,Stick,Scooter,12.964797,77.649361,Low,Physical Assault,Pending Trial
1242,FIR/2024/001242,5,16,10,100867,513726,517057,2026-04-18,Crowbar,Truck,12.974253,77.613554,Medium,Knife Attack,Under Investigation
1243,FIR/2023/001243,4,12,1,100063,505484,517670,2022-12-11,Iron Rod,None,12.992095,77.56181,High,Fake Identity,Under Investigation
1244,FIR/2023/001244,7,23,12,101055,513966,506420,2024-09-25,Hands,Scooter,12.340285,76.697649,High,Social Engineering,Closed
1245,FIR/2022/001245,10,32,20,101610,522807,517734,2023-01-07,Knife,Scooter,12.912843,74.836126,Medium,Duplicate Key,Charge Sheet Filed
1246,FIR/2023/001246,2,7,17,101377,510848,504785,2022-01-05,Hands,Scooter,12.883571,74.83548,Low,Forced Entry,Closed
1247,FIR/2026/001247,8,26,3,100200,516815,517702,2023-05-20,Unknown,Van,12.994127,77.601176,Critical,ATM Skimming,Pending Trial
1248,FIR/2023/001248,11,36,16,101320,519055,524333,2025-12-26,Unknown,Truck,12.955469,74.85209,Medium,Social Engineering,Closed
1249,FIR/2023/001249,3,9,8,100678,514274,519029,2022-01-18,Pistol,Auto,12.962968,77.615046,Critical,Forced Entry,Charge Sheet Filed
1250,FIR/2026/001250,11,37,4,100333,504482,522827,2025-09-05,Pistol,Car,12.974169,77.605738,Low,Forced Entry,Closed
1251,FIR/2026/001251,7,23,19,101489,518801,507651,2022-07-24,Hands,Motorcycle,12.931525,74.844613,High,Duplicate Key,Charge Sheet Filed
1252,FIR/2024/001252,8,28,12,101011,512629,504447,2022-03-03,Pistol,Truck,12.318995,76.668145,Low,Social Engineering,Charge Sheet Filed
1253,FIR/2022/001253,9,29,12,101047,519239,501039,2025-12-25,Iron Rod,Van,12.33247,76.654323,High,Poisoning,Pending Trial
1254,FIR/2024/001254,11,35,10,100883,524239,502012,2025-12-30,Crowbar,Auto,12.966249,77.57609,Critical,Fake Identity,Pending Trial
1255,FIR/2022/001255,12,39,12,101018,513254,523327,2026-12-28,Knife,Van,12.286789,76.697642,High,Online Scam,Charge Sheet Filed
1256,FIR/2024/001256,11,37,18,101458,524835,518215,2024-01-03,Crowbar,Car,12.929293,74.859205,Medium,Poisoning,Under Investigation
1257,FIR/2026/001257,3,10,13,101064,513108,502086,2026-08-12,Knife,Van,12.327488,76.689866,High,Forced Entry,Pending Trial
1258,FIR/2024/001258,4,13,11,100903,519700,505690,2023-03-05,Iron Rod,Auto,12.314525,76.580583,Low,Social Engineering,Pending Trial
1259,FIR/2026/001259,7,24,3,100183,505987,508653,2024-11-24,Crowbar,Scooter,12.94999,77.591696,Low,Firearm,Closed
1260,FIR/2026/001260,5,14,4,100302,518906,513886,2022-07-01,Pistol,Scooter,12.987851,77.651283,Critical,ATM Skimming,Under Investigation
1261,FIR/2022/001261,1,3,9,100709,524725,509706,2025-09-03,Pistol,Car,12.993085,77.571313,Critical,Fake Identity,Closed
1262,FIR/2025/001262,8,26,15,101184,515150,517963,2024-12-01,Iron Rod,Motorcycle,12.274433,76.597977,Critical,Fake Identity,Under Investigation
1263,FIR/2026/001263,1,4,14,101160,521708,514360,2022-08-17,Pistol,Motorcycle,12.275723,76.678125,Critical,Physical Assault,Pending Trial
1264,FIR/2025/001264,6,20,1,100093,519616,508184,2025-03-23,Iron Rod,Van,12.96284,77.561415,Medium,Duplicate Key,Charge Sheet Filed
1265,FIR/2023/001265,4,12,14,101171,516457,522772,2026-09-28,Unknown,Scooter,12.262966,76.671986,Critical,Social Engineering,Charge Sheet Filed
1266,FIR/2024/001266,3,10,8,100649,513904,514518,2022-04-03,Iron Rod,Scooter,12.990922,77.60378,Critical,Vehicle Lock Break,Under Investigation
1267,FIR/2023/001267,8,27,7,100546,519702,521450,2026-07-06,Iron Rod,Van,12.921032,77.61672,High,Forced Entry,Pending Trial
1268,FIR/2023/001268,5,17,12,101040,511429,504354,2023-10-05,Knife,Van,12.315884,76.695037,Critical,Social Engineering,Pending Trial
1269,FIR/2026/001269,9,31,4,100318,504325,523378,2025-03-09,Unknown,Motorcycle,12.987318,77.654052,Critical,Physical Assault,Under Investigation
1270,FIR/2024/001270,6,22,1,100039,524178,520755,2025-05-13,Stick,Van,12.969241,77.538784,Medium,Fake Identity,Charge Sheet Filed
1271,FIR/2023/001271,6,19,14,101161,519076,501540,2023-07-22,Iron Rod,Van,12.269545,76.632055,Medium,Online Scam,Under Investigation
1272,FIR/2023/001272,6,19,11,100917,501832,506629,2024-10-10,Crowbar,None,12.358237,76.584442,Critical,Online Scam,Under Investigation
1273,FIR/2022/001273,12,40,3,100201,503188,518483,2024-10-10,Crowbar,Auto,12.969931,77.623722,Low,Firearm,Charge Sheet Filed
1274,FIR/2026/001274,11,36,10,100832,502130,516110,2025-04-14,Pistol,Scooter,12.960678,77.566665,Low,Social Engineering,Under Investigation
1275,FIR/2023/001275,4,13,6,100446,520112,518765,2026-05-09,Crowbar,Scooter,13.01076,77.569667,Critical,ATM Skimming,Pending Trial
1276,FIR/2023/001276,1,1,16,101323,521492,514832,2022-07-29,Iron Rod,Auto,12.929517,74.85924,High,Social Engineering,Closed
1277,FIR/2024/001277,4,11,19,101478,517955,513264,2023-02-11,Hands,Scooter,12.951238,74.855645,High,Social Engineering,Closed
1278,FIR/2026/001278,10,32,18,101433,512193,507267,2023-11-29,Pistol,Truck,12.944492,74.872005,Critical,Fake Identity,Under Investigation
1279,FIR/2022/001279,8,27,9,100766,517899,521407,2022-05-24,Knife,Scooter,13.002075,77.566111,Low,Social Engineering,Closed
1280,FIR/2022/001280,12,39,3,100249,521497,518787,2025-02-22,Iron Rod,Motorcycle,12.98062,77.57574,Low,Firearm,Pending Trial
1281,FIR/2023/001281,3,10,3,100182,516425,520243,2023-07-10,Unknown,Auto,12.963999,77.575889,Critical,Duplicate Key,Closed
1282,FIR/2023/001282,1,2,10,100850,501867,513147,2024-07-12,Hands,Truck,12.929632,77.586167,Critical,Vehicle Lock Break,Closed
1283,FIR/2026/001283,9,30,7,100586,510038,524514,2026-11-26,Stick,Van,12.954065,77.64642,Critical,Fake Identity,Closed
1284,FIR/2026/001284,2,5,16,101302,517552,516214,2026-11-28,Stick,Motorcycle,12.940599,74.862421,High,Poisoning,Charge Sheet Filed
1285,FIR/2024/001285,8,28,7,100596,519043,515946,2022-02-13,Iron Rod,None,12.910048,77.617146,Medium,Duplicate Key,Charge Sheet Filed
1286,FIR/2022/001286,1,3,4,100305,521169,510947,2025-08-13,Crowbar,Truck,12.968805,77.599748,Low,Online Scam,Under Investigation
1287,FIR/2026/001287,5,16,15,101226,510027,520427,2024-12-20,Stick,Auto,12.307329,76.601921,High,Online Scam,Pending Trial
1288,FIR/2022/001288,10,34,1,100040,524840,512065,2023-02-12,Pistol,Car,12.959485,77.55744,Low,Online Scam,Closed
1289,FIR/2022/001289,3,8,14,101171,506556,511887,2023-07-27,Pistol,Auto,12.26495,76.686341,High,Online Scam,Closed
1290,FIR/2025/001290,12,39,15,101227,520511,520937,2024-05-24,Iron Rod,Scooter,12.319038,76.637258,High,Physical Assault,Charge Sheet Filed
1291,FIR/2022/001291,8,26,13,101103,502280,519677,2024-10-07,Crowbar,Motorcycle,12.326478,76.652882,High,Vehicle Lock Break,Closed
1292,FIR/2023/001292,7,24,2,100112,505029,509344,2024-09-24,Stick,None,12.961928,77.631101,Critical,Vehicle Lock Break,Under Investigation
1293,FIR/2026/001293,10,33,4,100329,506685,514666,2026-01-08,Unknown,Van,12.959341,77.611293,Critical,Knife Attack,Under Investigation
1294,FIR/2022/001294,7,23,12,101009,510967,521788,2025-09-11,Stick,None,12.302522,76.70141,Low,Forced Entry,Closed
1295,FIR/2023/001295,2,5,7,100566,509170,517370,2022-02-10,Iron Rod,Van,12.92838,77.631283,Critical,Fake Identity,Pending Trial
1296,FIR/2026/001296,5,15,7,100588,524594,501238,2023-05-06,Knife,None,12.956253,77.650711,Critical,Physical Assault,Under Investigation
1297,FIR/2025/001297,6,21,15,101241,515419,515074,2024-11-18,Pistol,Scooter,12.294127,76.609722,Medium,Knife Attack,Under Investigation
1298,FIR/2026/001298,4,12,5,100380,524025,509793,2023-04-09,Unknown,None,12.950778,77.596372,Low,ATM Skimming,Under Investigation
1299,FIR/2023/001299,5,14,16,101299,523120,501743,2024-11-13,Unknown,Scooter,12.964545,74.855229,High,Social Engineering,Charge Sheet Filed
1300,FIR/2025/001300,9,29,3,100215,506700,500758,2023-07-24,Pistol,Auto,12.963228,77.577671,Critical,Forced Entry,Charge Sheet Filed
1301,FIR/2025/001301,10,32,12,101045,523194,501875,2024-08-27,Knife,None,12.314271,76.656482,High,Physical Assault,Pending Trial
1302,FIR/2025/001302,1,4,6,100529,502151,505763,2026-07-15,Pistol,None,13.008157,77.598633,Critical,Firearm,Closed
1303,FIR/2025/001303,10,34,6,100526,513852,511840,2023-06-11,Crowbar,Scooter,12.987421,77.604175,Critical,Social Engineering,Under Investigation
1304,FIR/2026/001304,8,26,8,100638,501392,516390,2025-03-13,Stick,Motorcycle,12.962681,77.612383,Critical,Physical Assault,Closed
1305,FIR/2022/001305,3,9,5,100359,518198,506551,2024-09-08,Pistol,None,12.90981,77.547516,Medium,Physical Assault,Closed
1306,FIR/2025/001306,6,21,15,101240,514032,522931,2024-03-02,Knife,Motorcycle,12.297456,76.604867,Medium,Vehicle Lock Break,Closed
1307,FIR/2024/001307,7,24,3,100231,510399,502719,2023-03-12,Crowbar,None,12.996931,77.574233,High,Forced Entry,Closed
1308,FIR/2024/001308,6,21,17,101349,502413,505126,2022-02-26,Pistol,Motorcycle,12.917132,74.864342,Medium,Knife Attack,Charge Sheet Filed
1309,FIR/2022/001309,10,32,20,101612,510465,522894,2024-07-26,Stick,Truck,12.943315,74.881629,Critical,Online Scam,Charge Sheet Filed
1310,FIR/2025/001310,4,11,18,101447,522640,519418,2025-04-15,Unknown,Auto,12.970422,74.832471,Low,Firearm,Pending Trial
1311,FIR/2023/001311,1,3,17,101351,511475,520283,2024-08-28,Knife,Truck,12.925292,74.823464,Critical,Vehicle Lock Break,Closed
1312,FIR/2022/001312,9,30,4,100306,524047,509604,2025-05-12,Stick,None,12.991125,77.645403,Critical,Poisoning,Closed
1313,FIR/2023/001313,6,22,2,100137,520797,520057,2022-05-07,Unknown,Van,12.972064,77.621723,Low,Physical Assault,Closed
1314,FIR/2024/001314,7,23,3,100212,502006,514447,2022-04-18,Crowbar,Van,12.980823,77.572349,Low,Fake Identity,Closed
1315,FIR/2024/001315,2,6,9,100708,511803,502414,2024-12-11,Knife,Van,12.969771,77.576215,Medium,Firearm,Under Investigation
1316,FIR/2025/001316,6,20,2,100159,514977,505617,2022-10-22,Hands,Car,12.953563,77.592052,Critical,Vehicle Lock Break,Under Investigation
1317,FIR/2022/001317,5,16,8,100623,509743,506037,2023-02-28,Crowbar,Motorcycle,12.982587,77.573861,Critical,Firearm,Pending Trial
1318,FIR/2022/001318,1,3,18,101446,515905,514921,2026-07-31,Pistol,Car,12.934772,74.872834,Medium,Physical Assault,Under Investigation
1319,FIR/2022/001319,5,17,14,101123,517007,502679,2026-04-05,Iron Rod,None,12.256728,76.644099,High,Physical Assault,Under Investigation
1320,FIR/2022/001320,12,40,15,101244,508755,517120,2022-12-05,Crowbar,None,12.266762,76.592315,Critical,Firearm,Pending Trial
1321,FIR/2026/001321,2,7,2,100159,514900,522218,2025-02-06,Stick,Scooter,12.946705,77.622726,High,Vehicle Lock Break,Under Investigation
1322,FIR/2025/001322,3,8,5,100407,517323,516019,2022-08-18,Unknown,Van,12.938452,77.560885,Low,Social Engineering,Charge Sheet Filed
1323,FIR/2022/001323,1,1,3,100170,504328,515441,2026-03-17,Pistol,Scooter,12.95583,77.57564,High,Online Scam,Charge Sheet Filed
1324,FIR/2026/001324,6,21,2,100136,521013,507766,2025-03-25,Pistol,None,12.937689,77.611964,Low,Online Scam,Pending Trial
1325,FIR/2023/001325,5,16,16,101277,519395,507852,2025-04-06,Hands,Scooter,12.963219,74.892849,Critical,Social Engineering,Pending Trial
1326,FIR/2025/001326,6,22,13,101116,510779,509283,2025-09-26,Hands,Van,12.286573,76.663089,High,Vehicle Lock Break,Closed
1327,FIR/2023/001327,4,13,13,101116,518012,517912,2022-01-10,Crowbar,Motorcycle,12.282297,76.687554,Low,Poisoning,Charge Sheet Filed
1328,FIR/2022/001328,6,19,15,101241,509335,517320,2023-09-23,Stick,Van,12.27459,76.626528,Critical,Forced Entry,Under Investigation
1329,FIR/2023/001329,5,17,19,101501,508358,522272,2024-11-03,Stick,Car,12.939618,74.864622,High,Knife Attack,Pending Trial
1330,FIR/2025/001330,3,10,3,100197,505102,524114,2026-05-04,Pistol,Truck,12.99993,77.605558,High,Poisoning,Under Investigation
1331,FIR/2022/001331,11,36,17,101367,502741,516569,2023-11-19,Stick,Truck,12.928669,74.864601,Medium,ATM Skimming,Under Investigation
1332,FIR/2022/001332,9,29,11,100944,507110,514055,2024-09-21,Iron Rod,Truck,12.33435,76.59547,Medium,Social Engineering,Pending Trial
1333,FIR/2022/001333,10,33,5,100385,508771,502772,2026-03-03,Knife,None,12.92257,77.600267,Critical,Vehicle Lock Break,Closed
1334,FIR/2022/001334,8,27,7,100576,500540,514399,2024-09-05,Stick,Scooter,12.96084,77.653271,High,Poisoning,Charge Sheet Filed
1335,FIR/2024/001335,6,19,20,101598,510647,513771,2024-01-01,Iron Rod,None,12.898377,74.860852,Critical,Firearm,Charge Sheet Filed
1336,FIR/2024/001336,5,17,8,100655,522155,508175,2026-08-14,Pistol,None,12.964093,77.57565,Medium,Fake Identity,Charge Sheet Filed
1337,FIR/2026/001337,1,1,5,100414,511219,513004,2025-07-05,Pistol,Van,12.93929,77.565574,Medium,Poisoning,Charge Sheet Filed
1338,FIR/2022/001338,3,8,16,101341,524153,524832,2026-04-30,Unknown,Scooter,12.958291,74.88873,Low,Social Engineering,Under Investigation
1339,FIR/2024/001339,8,26,5,100346,519168,522920,2026-02-08,Stick,Car,12.944943,77.595734,Critical,Physical Assault,Closed
1340,FIR/2026/001340,4,11,2,100131,523351,508618,2024-07-27,Stick,Truck,12.968841,77.59892,High,Poisoning,Closed
1341,FIR/2026/001341,7,24,6,100434,521344,518098,2026-11-26,Crowbar,Car,12.982921,77.576535,Medium,Poisoning,Charge Sheet Filed
1342,FIR/2022/001342,10,34,9,100755,519280,521127,2023-05-13,Knife,Scooter,12.992233,77.59199,Low,Fake Identity,Pending Trial
1343,FIR/2026/001343,1,2,2,100133,514510,519878,2024-08-24,Pistol,Van,12.952596,77.630263,High,Vehicle Lock Break,Under Investigation
1344,FIR/2024/001344,6,22,10,100778,512101,520921,2024-12-31,Crowbar,None,12.933387,77.620505,High,Vehicle Lock Break,Pending Trial
1345,FIR/2024/001345,1,2,19,101524,519799,518194,2022-09-13,Knife,Motorcycle,12.942072,74.849114,Low,Online Scam,Charge Sheet Filed
1346,FIR/2025/001346,8,28,12,101045,513645,505301,2026-05-23,Hands,None,12.304467,76.668733,Medium,ATM Skimming,Pending Trial
1347,FIR/2024/001347,6,19,14,101123,516450,505986,2025-04-06,Iron Rod,Truck,12.29113,76.672229,High,Physical Assault,Closed
1348,FIR/2026/001348,4,11,14,101164,522391,507521,2024-08-23,Unknown,Auto,12.252755,76.633017,Critical,Firearm,Closed
1349,FIR/2023/001349,10,34,7,100550,521996,510137,2023-09-15,Unknown,Car,12.958052,77.610171,Critical,Online Scam,Closed
1350,FIR/2024/001350,10,34,13,101103,516220,502714,2025-02-05,Knife,Van,12.331595,76.662845,Medium,Knife Attack,Closed
1351,FIR/2022/001351,5,17,20,101548,506754,508415,2025-08-27,Knife,Car,12.886993,74.876523,High,ATM Skimming,Charge Sheet Filed
1352,FIR/2023/001352,5,16,15,101197,514275,511489,2024-03-27,Unknown,Motorcycle,12.262288,76.624908,High,Fake Identity,Pending Trial
1353,FIR/2025/001353,7,25,5,100354,504993,509594,2023-07-01,Crowbar,Motorcycle,12.946911,77.571081,Medium,Knife Attack,Charge Sheet Filed
1354,FIR/2025/001354,2,7,9,100732,504276,506739,2025-04-25,Knife,Truck,13.022698,77.561383,Critical,Poisoning,Charge Sheet Filed
1355,FIR/2022/001355,8,27,16,101291,507277,504614,2026-01-28,Pistol,Scooter,12.976087,74.882602,Medium,Duplicate Key,Charge Sheet Filed
1356,FIR/2023/001356,7,25,14,101161,507385,506533,2024-02-20,Iron Rod,Car,12.26049,76.690478,Medium,ATM Skimming,Pending Trial
1357,FIR/2022/001357,6,22,16,101315,502549,506316,2026-10-11,Hands,Truck,12.971909,74.898909,Critical,Poisoning,Charge Sheet Filed
1358,FIR/2025/001358,6,21,3,100189,516604,518990,2026-12-20,Hands,None,12.947361,77.575893,Critical,Knife Attack,Pending Trial
1359,FIR/2024/001359,8,26,4,100265,515799,515716,2025-04-11,Knife,Auto,12.962339,77.615744,High,Poisoning,Pending Trial
1360,FIR/2024/001360,8,26,3,100187,510969,509533,2026-02-18,Pistol,Scooter,12.951979,77.576424,High,Knife Attack,Closed
1361,FIR/2026/001361,1,3,13,101067,509856,500715,2022-11-05,Iron Rod,Scooter,12.307393,76.670948,Critical,Online Scam,Pending Trial
1362,FIR/2024/001362,12,38,19,101537,511385,516638,2024-06-16,Stick,Car,12.916477,74.812109,Low,Firearm,Closed
1363,FIR/2023/001363,11,36,2,100097,514642,518479,2025-08-05,Unknown,Truck,12.943285,77.612959,Critical,Physical Assault,Closed
1364,FIR/2026/001364,2,6,3,100237,522763,521258,2025-05-20,Unknown,Scooter,12.948358,77.608481,Low,Online Scam,Under Investigation
1365,FIR/2023/001365,9,29,12,100989,508705,504404,2023-07-20,Pistol,Scooter,12.283001,76.649652,Low,Firearm,Pending Trial
1366,FIR/2026/001366,4,12,4,100276,522464,507110,2026-08-22,Pistol,Car,12.965405,77.634368,Low,Online Scam,Charge Sheet Filed
1367,FIR/2022/001367,6,18,15,101211,512063,523606,2026-02-02,Pistol,Motorcycle,12.292713,76.633449,Low,Duplicate Key,Charge Sheet Filed
1368,FIR/2025/001368,4,12,3,100192,508753,522429,2022-09-09,Knife,Auto,12.992648,77.601361,High,Duplicate Key,Under Investigation
1369,FIR/2026/001369,1,4,3,100205,501693,522416,2023-09-07,Unknown,Truck,12.989701,77.582071,Medium,ATM Skimming,Charge Sheet Filed
1370,FIR/2024/001370,6,19,18,101454,509345,509037,2022-05-07,Hands,Truck,12.948013,74.843591,Medium,Forced Entry,Charge Sheet Filed
1371,FIR/2026/001371,2,6,1,100001,501129,503352,2022-11-14,Pistol,Truck,12.964341,77.544761,Low,Knife Attack,Under Investigation
1372,FIR/2025/001372,2,7,1,100083,500152,503836,2022-02-04,Stick,Car,12.961617,77.590304,Medium,Vehicle Lock Break,Charge Sheet Filed
1373,FIR/2024/001373,10,34,20,101587,513262,508968,2023-11-03,Unknown,Scooter,12.91754,74.862268,Critical,Firearm,Closed
1374,FIR/2022/001374,7,24,17,101405,503945,504914,2023-01-19,Knife,Van,12.905233,74.845661,Critical,Forced Entry,Pending Trial
1375,FIR/2025/001375,9,29,4,100307,515556,511034,2026-09-23,Pistol,None,12.98035,77.633663,Medium,ATM Skimming,Charge Sheet Filed
1376,FIR/2023/001376,6,21,7,100542,505242,501048,2025-10-19,Knife,Truck,12.946395,77.638752,Medium,Online Scam,Charge Sheet Filed
1377,FIR/2025/001377,7,23,2,100137,500529,522026,2022-01-12,Pistol,Car,12.944704,77.589209,Low,Poisoning,Charge Sheet Filed
1378,FIR/2024/001378,12,38,7,100608,522475,516308,2022-11-03,Stick,Van,12.957313,77.647828,Low,Vehicle Lock Break,Closed
1379,FIR/2026/001379,2,7,6,100486,516574,509230,2022-08-23,Knife,None,12.978731,77.590524,Low,Social Engineering,Pending Trial
1380,FIR/2022/001380,8,26,6,100494,517244,523171,2025-04-11,Pistol,Scooter,12.982787,77.56497,Critical,Vehicle Lock Break,Under Investigation
1381,FIR/2024/001381,5,14,1,100048,514981,519667,2023-06-21,Crowbar,Truck,12.984546,77.56863,Low,ATM Skimming,Charge Sheet Filed
1382,FIR/2024/001382,1,2,8,100700,510337,501940,2024-11-07,Pistol,Scooter,13.000045,77.584732,Critical,Physical Assault,Closed
1383,FIR/2024/001383,5,16,8,100682,503876,508780,2023-06-21,Knife,Van,13.003728,77.617937,Medium,Forced Entry,Closed
1384,FIR/2024/001384,9,30,13,101105,502912,515920,2024-06-29,Iron Rod,None,12.290273,76.649038,High,Knife Attack,Under Investigation
1385,FIR/2024/001385,7,25,2,100137,515987,511567,2023-05-06,Unknown,None,12.981951,77.604176,Critical,Poisoning,Charge Sheet Filed
