VehicleID,RegistrationNumber,OwnerPersonID,VehicleType,Brand,Color,ManufactureYear,IsStolen
3466,KA01LB1377,503756,Bus,Tata,Blue,2020,False
3467,KA03TK9924,503758,Auto Rickshaw,Hero,Red,2020,True
3468,KA11PA3973,503758,Bus,Mahindra,Black,2016,False
3469,KA04MY2199,503759,Truck,Hero,Black,2024,False
3470,KA09QH6244,503759,Car,Hyundai,White,2012,False
3471,KA01LQ9585,503760,Truck,TVS,Blue,2013,False
3472,KA03XC6033,503761,Bus,Kia,Green,2020,False
3473,KA01ZT1486,503761,SUV,Hyundai,Red,2024,False
3474,KA03RI5547,503764,Bus,Bajaj,Black,2008,False
3475,KA19UR7506,503765,Auto Rickshaw,Tata,Blue,2009,True
3476,KA04DJ9051,503766,Auto Rickshaw,Hero,White,2024,False
3477,KA09NO3119,503766,Truck,Hyundai,Yellow,2010,True
3478,KA05MH3665,503768,Auto Rickshaw,Honda,Yellow,2022,False
3479,KA01WW4986,503769,Scooter,Mahindra,Black,2014,False
3480,KA03YB4825,503769,Bus,Hero,White,2011,False
3481,KA04MZ9276,503771,Truck,Bajaj,Silver,2013,False
3482,KA11KX5184,503771,Bus,Tata,Green,2019,False
3483,KA09BC5068,503776,Motorcycle,Hyundai,Red,2022,False
3484,KA19EA6717,503776,Bus,Tata,Black,2019,True
3485,KA03JT2573,503777,Car,Tata,Blue,2015,True
3486,KA03PM1835,503778,Van,TVS,Silver,2014,False
3487,KA05FU2889,503778,Car,Bajaj,Silver,2012,True
3488,KA11XS2393,503779,Bus,Honda,Grey,2014,False
3489,KA05XC7749,503779,Auto Rickshaw,TVS,Red,2016,False
3490,KA11OV6694,503780,Car,Maruti Suzuki,Black,2015,False
3491,KA11LE3290,503781,Motorcycle,Maruti Suzuki,Silver,2011,True
3492,KA04LI4146,503781,Truck,Toyota,Black,2008,False
3493,KA02NL2234,503785,SUV,TVS,Red,2014,False
3494,KA01SQ9281,503787,Motorcycle,Hyundai,Green,2012,False
3495,KA04IN2750,503787,Scooter,Mahindra,Silver,2022,False
3496,KA01MR7846,503788,Car,Kia,Red,2011,False
3497,KA03UY4446,503788,Bus,TVS,Red,2017,True
3498,KA03UR8179,503792,Scooter,Mahindra,Red,2020,False
3499,KA19SA2812,503795,Van,Bajaj,Yellow,2023,True
3500,KA19ME3078,503795,Auto Rickshaw,Bajaj,Green,2024,False
3501,KA05MM2786,503797,Truck,TVS,Silver,2019,False
3502,KA09LF9398,503798,Van,Mahindra,White,2011,False
3503,KA19PO8023,503800,Truck,Bajaj,Green,2025,False
3504,KA03HP1371,503800,Truck,Royal Enfield,Red,2025,True
3505,KA09TZ4861,503801,SUV,Bajaj,Silver,2014,True
3506,KA05NT1161,503801,Car,Toyota,Blue,2012,False
3507,KA11WI5250,503802,Auto Rickshaw,Hyundai,Green,2012,True
3508,KA01PF6742,503802,Truck,TVS,Green,2010,False
3509,KA19FQ5549,503804,Auto Rickshaw,Tata,Black,2008,False
3510,KA01LS4521,503804,Truck,Hyundai,Silver,2017,True
3511,KA01ZQ6600,503805,Van,Mahindra,Silver,2015,False
3512,KA04EC1950,503805,Bus,Maruti Suzuki,Red,2023,False
3513,KA03DZ2155,503808,Scooter,TVS,Green,2009,False
3514,KA01EA4945,503809,Scooter,Hero,White,2017,False
3515,KA05PM5627,503809,Truck,Mahindra,White,2008,False
3516,KA02PP9932,503811,Bus,Mahindra,Blue,2025,True
3517,KA04WO8960,503812,Van,Mahindra,Green,2016,False
3518,KA02DY8339,503813,Auto Rickshaw,Hero,Blue,2023,False
3519,KA01RC7706,503813,Motorcycle,Mahindra,Black,2009,False
3520,KA04NR3626,503814,Scooter,Kia,White,2012,False
3521,KA09FC3044,503814,Auto Rickshaw,Hyundai,Red,2014,False
3522,KA01KL2471,503815,Auto Rickshaw,Toyota,Green,2015,False
3523,KA05FO8274,503815,Truck,Kia,White,2009,False
3524,KA04FP4910,503816,Van,Hero,Grey,2009,False
3525,KA02UU2587,503817,Auto Rickshaw,Hyundai,Grey,2014,False
3526,KA03BD1102,503817,Motorcycle,Hyundai,Silver,2021,True
3527,KA09MB2153,503821,Van,Royal Enfield,Yellow,2019,False
3528,KA03QK5092,503821,Van,Mahindra,Yellow,2025,False
3529,KA03QW5853,503822,Car,Hyundai,Grey,2008,True
3530,KA19CX6005,503824,Van,Kia,White,2019,False
3531,KA11QA1864,503824,Motorcycle,Bajaj,White,2012,True
3532,KA19XN6675,503825,Scooter,Maruti Suzuki,Black,2017,False
3533,KA01WR5221,503826,Van,Royal Enfield,Grey,2020,False
3534,KA01LU4897,503826,Car,Kia,White,2014,False
3535,KA09IR7356,503827,Auto Rickshaw,Honda,Yellow,2021,True
3536,KA11QQ5849,503827,Auto Rickshaw,Hyundai,Red,2020,False
3537,KA02DQ7360,503828,Auto Rickshaw,Kia,Yellow,2008,False
3538,KA02SC2369,503828,Scooter,Tata,Grey,2016,False
3539,KA09OY4455,503829,Auto Rickshaw,Mahindra,Yellow,2008,True
3540,KA02DO2270,503832,Scooter,Bajaj,Black,2011,False
3541,KA05FB3923,503834,Auto Rickshaw,Mahindra,Grey,2014,False
3542,KA03JT8247,503835,Van,Mahindra,White,2017,False
3543,KA03LD4739,503835,SUV,Bajaj,Yellow,2020,True
3544,KA03YJ9451,503836,Auto Rickshaw,Mahindra,Silver,2018,False
3545,KA04YD1278,503838,Bus,Royal Enfield,Green,2017,True
3546,KA11UB7478,503838,Truck,Hyundai,Blue,2019,True
3547,KA19JJ6058,503839,Truck,Royal Enfield,Black,2016,True
3548,KA19IW7543,503840,SUV,Hyundai,Silver,2021,True
3549,KA11TZ2499,503841,SUV,Hero,Black,2016,False
3550,KA02ZH5997,503844,Van,Mahindra,Green,2013,False
3551,KA04IO5018,503845,Van,Tata,White,2025,True
3552,KA04YD5417,503848,Car,Kia,Yellow,2010,False
3553,KA05BD9846,503849,Bus,Honda,Yellow,2014,False
3554,KA09WY5231,503849,Van,Tata,Black,2022,False
3555,KA05BA2995,503850,Car,TVS,Yellow,2025,False
3556,KA11XB1688,503850,Van,Hero,Grey,2015,False
3557,KA01EF6743,503851,Truck,TVS,Black,2018,False
3558,KA01AC1261,503853,Truck,Toyota,Yellow,2024,False
3559,KA01ZT1545,503853,Motorcycle,Hero,Green,2021,False
3560,KA01DR4389,503854,Auto Rickshaw,Honda,White,2018,True
3561,KA03RI4744,503854,Van,Mahindra,Red,2011,False
3562,KA04LC2927,503855,Truck,Maruti Suzuki,Black,2014,True
3563,KA03SC6304,503855,Truck,Maruti Suzuki,Silver,2008,False
3564,KA11AJ2928,503857,Bus,Mahindra,Blue,2008,True
3565,KA11NL6656,503859,Scooter,Maruti Suzuki,Blue,2025,False
3566,KA05VN3216,503859,Van,Tata,Green,2014,True
3567,KA11TF1144,503860,SUV,TVS,Grey,2012,True
3568,KA19SW8611,503863,Auto Rickshaw,Bajaj,Silver,2021,False
3569,KA11YY5866,503865,SUV,Hyundai,Red,2013,False
3570,KA05XZ4130,503866,Motorcycle,Mahindra,Blue,2009,False
3571,KA03MU9652,503866,Auto Rickshaw,Bajaj,White,2021,False
3572,KA19QA8587,503870,Scooter,Bajaj,Silver,2025,False
3573,KA04PH6625,503870,Car,Kia,Yellow,2025,True
3574,KA11VO1155,503872,Van,Bajaj,Red,2013,False
3575,KA05MW4179,503872,Car,TVS,Blue,2012,False
3576,KA01WP3984,503874,SUV,Hero,Silver,2022,False
3577,KA19RQ5375,503877,SUV,Bajaj,Blue,2018,False
3578,KA01WU5548,503878,SUV,Honda,Yellow,2018,True
3579,KA11YI7374,503878,Bus,Bajaj,Grey,2012,True
3580,KA02IY2773,503881,Scooter,Mahindra,Green,2020,False
3581,KA09NL5530,503881,Van,Maruti Suzuki,Silver,2024,False
3582,KA02RO5211,503882,Van,Mahindra,Red,2019,False
3583,KA01AS2248,503882,Scooter,Honda,Yellow,2009,False
3584,KA02YP6903,503883,Scooter,Honda,Green,2014,False
3585,KA19CC7042,503883,Auto Rickshaw,Maruti Suzuki,Blue,2021,False
3586,KA04CN2511,503885,Truck,Hyundai,Grey,2024,False
3587,KA19XQ1943,503886,Truck,Kia,Black,2021,True
3588,KA11DU7072,503886,Auto Rickshaw,Bajaj,White,2008,False
3589,KA19BK6959,503887,Motorcycle,Tata,Black,2015,False
3590,KA05WY2552,503889,Motorcycle,Mahindra,Black,2009,False
3591,KA05PE3205,503891,SUV,Tata,Red,2022,False
3592,KA05ED7799,503893,Truck,TVS,White,2022,False
3593,KA05RA7517,503894,Auto Rickshaw,Tata,Yellow,2013,False
3594,KA19LB7655,503894,Scooter,Bajaj,Red,2025,False
3595,KA02VU5178,503897,Bus,Hero,Yellow,2009,False
3596,KA09HN1486,503897,Motorcycle,Honda,Green,2013,True
3597,KA11MG6464,503898,Truck,Honda,Grey,2018,False
3598,KA05GH3486,503898,Bus,Royal Enfield,Red,2018,False
3599,KA11PS3391,503901,Van,Honda,Blue,2016,False
3600,KA19LG1907,503902,Van,Maruti Suzuki,Blue,2020,False
3601,KA19TD5288,503902,Bus,Tata,Green,2014,False
3602,KA02EJ9780,503904,Auto Rickshaw,Hyundai,Grey,2025,False
3603,KA02YW1908,503906,Scooter,Hyundai,Green,2023,False
3604,KA09KL4437,503907,Car,Mahindra,Blue,2011,True
3605,KA05GW8119,503907,Motorcycle,TVS,Blue,2013,True
3606,KA19YS9742,503909,Motorcycle,Hyundai,Green,2016,True
3607,KA11FC2499,503910,Truck,Honda,Green,2023,True
3608,KA19XN4062,503910,Car,Kia,Silver,2024,True
3609,KA02RK8038,503915,Van,Maruti Suzuki,Grey,2023,False
3610,KA01WH5225,503916,Car,TVS,Blue,2016,False
3611,KA05PK5545,503917,SUV,Maruti Suzuki,Red,2014,False
3612,KA11UA8775,503917,SUV,TVS,Yellow,2011,True
3613,KA02CK9887,503924,Scooter,Hyundai,Green,2014,True
3614,KA01BA3718,503925,Car,Kia,Black,2008,False
3615,KA05ZP7917,503926,Motorcycle,Toyota,White,2008,True
3616,KA01VO6895,503926,SUV,Toyota,Green,2017,True
3617,KA11IJ3870,503928,Van,Honda,Black,2025,False
3618,KA01CT8573,503928,Car,Bajaj,Red,2015,False
3619,KA19KQ5465,503929,Truck,Honda,Yellow,2008,True
3620,KA19FS6993,503929,Truck,TVS,Yellow,2012,False
3621,KA09OC8113,503930,Scooter,Kia,Grey,2025,False
3622,KA02GZ3461,503931,Car,Bajaj,Silver,2023,False
3623,KA02TV5377,503931,Auto Rickshaw,Mahindra,Yellow,2016,False
3624,KA09KY8208,503932,SUV,Maruti Suzuki,Red,2008,False
3625,KA03BU9396,503932,Scooter,Mahindra,Grey,2010,False
3626,KA19JB5082,503934,Motorcycle,Bajaj,Grey,2025,False
3627,KA09AE5463,503934,Auto Rickshaw,Hyundai,Black,2016,False
3628,KA09OJ1047,503935,Car,Kia,White,2016,False
3629,KA11TH6582,503936,Auto Rickshaw,TVS,White,2010,False
3630,KA05IH7429,503936,Car,Kia,Silver,2020,False
3631,KA02RX6015,503940,Scooter,Royal Enfield,Grey,2025,False
3632,KA09WS3022,503940,Bus,Mahindra,Blue,2009,False
3633,KA01ZS6205,503941,Auto Rickshaw,Maruti Suzuki,Grey,2020,False
3634,KA11ZJ3372,503943,Truck,Toyota,Yellow,2016,False
3635,KA19KD7824,503943,Auto Rickshaw,Tata,White,2021,True
3636,KA04GL6024,503944,Van,Tata,Yellow,2018,False
3637,KA11WI9654,503944,Auto Rickshaw,Tata,Red,2017,True
3638,KA03WP6255,503947,SUV,Royal Enfield,Yellow,2011,True
3639,KA01GY8109,503947,Auto Rickshaw,Maruti Suzuki,Black,2025,False
3640,KA03YN9075,503948,Car,Hyundai,White,2011,False
3641,KA11LZ4636,503948,SUV,Hero,White,2025,False
3642,KA19KP5505,503949,SUV,Toyota,Silver,2017,False
3643,KA19XR6281,503951,Scooter,Maruti Suzuki,Blue,2019,True
3644,KA03YF4946,503954,SUV,Tata,White,2015,False
3645,KA01EA3309,503954,Bus,Toyota,Grey,2024,False
3646,KA02TW2514,503955,Scooter,Mahindra,Black,2024,False
3647,KA05FQ1502,503955,SUV,Tata,Black,2009,False
3648,KA01HP7505,503956,Van,Honda,Black,2015,False
3649,KA19YP3098,503956,Bus,Royal Enfield,Grey,2017,False
3650,KA03IX2139,503958,Motorcycle,Toyota,Green,2025,False
3651,KA04EN8024,503958,SUV,TVS,White,2013,False
3652,KA04ZP8383,503959,Car,Maruti Suzuki,Black,2017,True
3653,KA11BN4070,503959,Van,TVS,Silver,2013,False
3654,KA05UQ9230,503960,Motorcycle,Bajaj,Yellow,2010,False
3655,KA19MC7636,503962,Truck,Royal Enfield,Grey,2017,False
3656,KA03LQ9113,503963,Van,Hero,White,2022,False
3657,KA19LE9708,503963,Motorcycle,Bajaj,Blue,2025,False
3658,KA11BK9408,503964,Van,TVS,Black,2022,True
3659,KA05DE8387,503965,SUV,Maruti Suzuki,Silver,2016,True
3660,KA01PY3794,503965,Car,Royal Enfield,White,2008,False
3661,KA02II8525,503967,SUV,Toyota,Blue,2018,False
3662,KA11XF9862,503968,Van,Hyundai,Green,2011,False
3663,KA04WP8351,503968,Truck,Tata,Yellow,2019,True
3664,KA04ES5841,503969,Truck,Honda,Green,2019,False
3665,KA03DQ4560,503972,Car,Mahindra,Black,2017,False
3666,KA03WH9026,503974,Truck,TVS,Blue,2016,False
3667,KA19PB5812,503974,Van,Kia,Blue,2013,False
3668,KA03PQ9648,503976,Van,Hero,Green,2008,True
3669,KA19OL6359,503976,Motorcycle,Maruti Suzuki,Blue,2014,False
3670,KA19GE2917,503977,Auto Rickshaw,Honda,Silver,2015,False
3671,KA11EG7105,503977,SUV,Mahindra,Black,2013,False
3672,KA11TC6622,503978,Motorcycle,Tata,Red,2019,True
3673,KA01GO3175,503978,Bus,Bajaj,Red,2010,False
3674,KA02GZ7878,503982,Van,TVS,Yellow,2009,False
3675,KA09VT4875,503984,Scooter,Bajaj,White,2020,True
3676,KA09RP7949,503984,Bus,Hero,Silver,2013,True
3677,KA11YU7745,503985,Scooter,Hero,Grey,2020,False
3678,KA04QL2838,503985,Van,Royal Enfield,Blue,2025,False
3679,KA11ZL7968,503986,Scooter,Maruti Suzuki,White,2010,False
3680,KA01NB4211,503989,Motorcycle,Honda,Blue,2013,True
3681,KA11NT1994,503994,Auto Rickshaw,Hero,Grey,2009,True
3682,KA03WV4874,503994,Car,Kia,Blue,2012,False
3683,KA01FX7318,503996,Car,Kia,Grey,2022,False
3684,KA03SH8732,503996,Motorcycle,Royal Enfield,Yellow,2008,True
3685,KA03XI9147,503997,Motorcycle,Hero,Yellow,2020,False
3686,KA02QL3848,503998,Bus,Royal Enfield,Green,2012,False
3687,KA03NC4636,503999,SUV,Toyota,Blue,2023,False
3688,KA19YU5019,504002,Van,Hyundai,White,2012,False
3689,KA02XX9623,504002,Motorcycle,Maruti Suzuki,Silver,2022,False
3690,KA01KQ1450,504003,Scooter,Hyundai,Red,2013,False
3691,KA09WH7067,504003,Truck,Honda,Black,2010,False
3692,KA19YV5691,504004,Motorcycle,Tata,Grey,2013,False
3693,KA01DO8010,504004,Bus,Kia,Black,2017,False
3694,KA09XI4741,504005,Bus,Toyota,Grey,2012,True
3695,KA01OX4792,504005,SUV,Kia,Red,2020,True
3696,KA05YE4766,504006,Auto Rickshaw,Royal Enfield,White,2014,True
3697,KA11WX8520,504007,Motorcycle,Maruti Suzuki,Grey,2021,False
3698,KA11IL7603,504009,Scooter,Kia,Green,2013,False
3699,KA01MV3305,504011,Scooter,Hyundai,Green,2024,False
3700,KA01MC7924,504012,Truck,Bajaj,Yellow,2011,False
3701,KA05QG6645,504012,Truck,TVS,Grey,2024,False
3702,KA09GK4405,504013,Car,Bajaj,Silver,2015,False
3703,KA05VC2538,504013,Scooter,Bajaj,Black,2020,True
3704,KA01RN6789,504015,Car,Kia,White,2010,False
3705,KA03PC2326,504016,Scooter,Maruti Suzuki,Blue,2011,False
3706,KA11WP2130,504016,SUV,Honda,Silver,2022,True
3707,KA01TT7334,504017,Auto Rickshaw,Mahindra,White,2019,False
3708,KA09OV1992,504017,Scooter,TVS,Grey,2021,False
3709,KA02LC3540,504020,Car,Tata,Black,2025,False
3710,KA19ZY1160,504021,SUV,Bajaj,Grey,2018,False
3711,KA09AA1700,504021,Bus,Hyundai,White,2010,False
3712,KA01IK3355,504022,Van,Kia,Blue,2025,False
3713,KA02HL9869,504022,Van,TVS,Grey,2025,False
3714,KA19UP6567,504023,Van,Tata,Red,2010,False
3715,KA05WB7217,504027,Truck,Royal Enfield,Yellow,2024,False
3716,KA19EH3543,504028,Car,Honda,Grey,2013,False
3717,KA02PS3853,504030,SUV,Hero,White,2012,False
3718,KA19RL7993,504030,Auto Rickshaw,Hyundai,Grey,2010,False
3719,KA09QZ5428,504031,Bus,Mahindra,Red,2015,False
3720,KA09UR3770,504031,Truck,Kia,Red,2008,False
3721,KA02ET1643,504032,SUV,Tata,Black,2009,False
3722,KA04QN7563,504033,Van,Toyota,Red,2013,True
3723,KA19UZ5426,504033,Auto Rickshaw,Royal Enfield,Silver,2021,False
3724,KA05SD4695,504034,Bus,Hero,Grey,2009,False
3725,KA09GH1717,504035,Bus,TVS,White,2023,True
3726,KA11BS3460,504036,Car,Maruti Suzuki,White,2024,False
3727,KA03VM8488,504038,Van,Hyundai,Grey,2015,True
3728,KA19JS1524,504038,Auto Rickshaw,Royal Enfield,Silver,2021,False
3729,KA05PJ9394,504039,SUV,Royal Enfield,Red,2021,False
3730,KA02OO1451,504039,Bus,TVS,Blue,2023,False
3731,KA03KO5566,504040,Motorcycle,Tata,Yellow,2024,True
3732,KA01GK4033,504040,Scooter,Toyota,Red,2009,False
3733,KA03YW4755,504041,Truck,Tata,Blue,2012,False
3734,KA05FG6456,504041,Car,Kia,Blue,2008,False
3735,KA09MF2257,504043,Scooter,Bajaj,Red,2012,False
3736,KA05DR2528,504043,Scooter,TVS,Silver,2010,False
3737,KA05UL3689,504044,Car,Maruti Suzuki,Blue,2020,True
3738,KA02PU4133,504044,Truck,Hyundai,Grey,2019,False
3739,KA05NM6597,504047,Van,Bajaj,Black,2023,False
3740,KA01QO7820,504048,Bus,Toyota,Black,2021,True
3741,KA04KR6050,504050,Van,Bajaj,White,2018,False
3742,KA03LG8436,504051,Scooter,Royal Enfield,Yellow,2019,True
3743,KA01NY8672,504051,Van,Hyundai,Black,2019,True
3744,KA02BG2934,504053,Bus,TVS,Red,2017,True
3745,KA11ZQ9006,504053,Car,Royal Enfield,Silver,2025,False
3746,KA01BM9470,504054,Truck,Royal Enfield,Green,2021,True
3747,KA03AZ4324,504054,Car,Toyota,Blue,2022,False
3748,KA05NX7483,504056,Truck,Maruti Suzuki,Green,2022,False
3749,KA09QW1576,504056,Motorcycle,Tata,Red,2023,True
3750,KA11YG2597,504057,Auto Rickshaw,TVS,White,2016,False
3751,KA19OF6539,504057,Scooter,Kia,Black,2012,False
3752,KA04HG3348,504058,Truck,Royal Enfield,Grey,2019,False
3753,KA04SZ4714,504058,Car,Hero,Blue,2018,True
3754,KA19HH7692,504059,Bus,Tata,Yellow,2010,False
3755,KA11VL6571,504060,Truck,Kia,Silver,2015,False
3756,KA04NO2454,504060,Truck,Kia,Grey,2008,False
3757,KA02QL3346,504061,Car,Tata,Yellow,2013,False
3758,KA03BV9668,504064,Auto Rickshaw,Mahindra,Grey,2009,False
3759,KA04CX7711,504067,Van,Kia,Blue,2025,False
3760,KA05NP1528,504068,Auto Rickshaw,Bajaj,White,2017,False
3761,KA02WZ9361,504069,Van,Hero,Silver,2015,False
3762,KA02ZC2362,504069,SUV,Maruti Suzuki,Black,2020,False
3763,KA04SZ3365,504072,Auto Rickshaw,Royal Enfield,White,2025,True
3764,KA05EB9643,504074,Bus,Hyundai,Red,2024,True
3765,KA05QD5755,504074,Motorcycle,TVS,Red,2016,True
3766,KA19EA9011,504075,Auto Rickshaw,Royal Enfield,Blue,2017,True
3767,KA03KU5717,504075,Bus,Hyundai,Grey,2011,False
3768,KA19BE8647,504076,Bus,Maruti Suzuki,Grey,2020,False
3769,KA09YW4172,504076,Auto Rickshaw,Honda,Black,2012,False
3770,KA02EJ3874,504077,Motorcycle,Bajaj,Silver,2017,False
3771,KA19GT5954,504077,Truck,Kia,Silver,2024,False
3772,KA09TN1562,504078,Auto Rickshaw,Kia,White,2024,True
3773,KA01MG4770,504082,Auto Rickshaw,Tata,Green,2010,False
3774,KA02KP1200,504085,Motorcycle,Maruti Suzuki,Black,2012,False
3775,KA11PC3088,504086,Auto Rickshaw,Maruti Suzuki,Red,2020,False
3776,KA11WI3907,504087,Motorcycle,Toyota,Blue,2015,True
3777,KA11XO1425,504087,Motorcycle,Hyundai,Blue,2009,False
3778,KA01DI1786,504089,Auto Rickshaw,Hero,Silver,2025,False
3779,KA05DI7315,504089,Scooter,Honda,Blue,2020,False
3780,KA04KI9106,504090,Truck,Maruti Suzuki,Blue,2008,False
3781,KA19KO1289,504090,Car,Royal Enfield,Yellow,2013,False
3782,KA05RC3370,504091,Van,Hyundai,Green,2014,True
3783,KA04CD3393,504092,Auto Rickshaw,Bajaj,Yellow,2010,False
3784,KA19NY8221,504092,Bus,Hero,Yellow,2020,True
3785,KA09BD6962,504096,SUV,Mahindra,Red,2008,True
3786,KA05RV9649,504096,Car,Mahindra,White,2019,False
3787,KA02JA9588,504097,Auto Rickshaw,Toyota,Grey,2020,True
3788,KA09FF1816,504097,SUV,Honda,Blue,2020,True
3789,KA09IL8381,504098,Motorcycle,Toyota,Yellow,2015,False
3790,KA19DM6742,504101,Scooter,Kia,Black,2020,False
3791,KA01YW1593,504101,Truck,Honda,Blue,2016,False
3792,KA11WP9529,504106,Bus,Toyota,White,2015,False
3793,KA02SM8423,504108,SUV,Mahindra,Red,2019,True
3794,KA19OC4107,504108,Auto Rickshaw,Tata,Green,2020,False
3795,KA04IT6307,504109,Scooter,Maruti Suzuki,Silver,2023,False
3796,KA03EQ2348,504112,Scooter,Maruti Suzuki,Yellow,2023,True
3797,KA09XX7198,504112,Van,Royal Enfield,Grey,2009,True
3798,KA03LG3074,504114,Scooter,Kia,White,2008,False
3799,KA03HF9101,504115,Bus,Mahindra,Black,2010,False
3800,KA04MV1121,504116,Scooter,TVS,Silver,2017,False
3801,KA01TK8005,504116,SUV,Tata,Black,2018,False
3802,KA09CM2547,504118,SUV,Toyota,Black,2010,False
3803,KA19FJ7832,504118,Car,Toyota,Blue,2025,True
3804,KA03MQ2627,504120,Car,Royal Enfield,Black,2019,False
3805,KA02JA7860,504120,Bus,Toyota,Green,2019,False
3806,KA19HO3718,504121,Bus,Toyota,Silver,2022,True
3807,KA19HN1182,504121,Car,Toyota,Grey,2020,False
3808,KA04PF5739,504122,Motorcycle,Honda,Green,2022,False
3809,KA19VZ1933,504123,Motorcycle,Mahindra,Black,2021,False
3810,KA02ZR1690,504123,Car,Hero,Silver,2018,True
3811,KA03UF3549,504124,Bus,Tata,Black,2016,False
3812,KA11HM2215,504125,Bus,Royal Enfield,White,2011,True
3813,KA03TC3526,504125,Van,Tata,Grey,2016,False
3814,KA03BY8523,504126,Truck,TVS,Yellow,2022,False
3815,KA09WC1839,504126,Auto Rickshaw,Kia,White,2017,False
3816,KA01JL1276,504127,Auto Rickshaw,Hero,Blue,2018,True
3817,KA05NI9350,504127,Car,Maruti Suzuki,Black,2009,False
3818,KA01WE2438,504131,Van,Hyundai,Black,2025,False
3819,KA09WR8760,504131,Scooter,Hero,Grey,2016,False
3820,KA19XS9620,504132,Van,Royal Enfield,Grey,2023,False
3821,KA02MK2071,504132,Motorcycle,Honda,Silver,2016,True
3822,KA09GT2271,504133,SUV,Hyundai,Blue,2019,False
3823,KA01OD6874,504133,Bus,Kia,Silver,2013,False
3824,KA04KB3156,504134,Bus,Mahindra,Yellow,2024,True
3825,KA19ZW3509,504135,Bus,Tata,Black,2013,True
3826,KA11MJ7825,504135,Van,TVS,Silver,2012,False
3827,KA11YX8067,504136,Scooter,Kia,White,2009,False
3828,KA04PC2125,504140,Truck,Hero,Green,2017,False
3829,KA02FD2865,504141,Bus,Tata,Blue,2014,False
3830,KA05AP7857,504142,Bus,Hero,Black,2023,False
3831,KA02ZF6063,504142,Truck,Kia,Grey,2011,True
3832,KA02ZL9195,504144,Auto Rickshaw,Bajaj,Grey,2008,False
3833,KA09NB6889,504147,Van,Maruti Suzuki,Grey,2015,False
3834,KA05ZL4862,504147,SUV,Mahindra,Yellow,2019,False
3835,KA19ET3895,504152,Auto Rickshaw,Royal Enfield,Green,2022,False
3836,KA02OK7377,504153,Van,Hyundai,White,2010,False
3837,KA05BA7911,504154,Auto Rickshaw,Bajaj,White,2014,False
3838,KA04MG9542,504155,SUV,Hyundai,Grey,2022,True
3839,KA01TJ9799,504155,Motorcycle,Tata,Red,2009,False
3840,KA02XN2374,504156,SUV,Mahindra,Silver,2015,True
3841,KA11ZN1912,504156,Truck,TVS,White,2021,False
3842,KA11DO1742,504158,Bus,TVS,White,2019,False
3843,KA02TS2968,504158,Truck,Honda,Blue,2010,True
3844,KA03RN2477,504159,Scooter,Honda,Yellow,2016,False
3845,KA11BC9155,504160,Scooter,Royal Enfield,Silver,2019,True
3846,KA04ID1656,504160,Auto Rickshaw,Toyota,Grey,2010,True
3847,KA19ZT2776,504161,Auto Rickshaw,Kia,White,2019,False
3848,KA19XE5774,504162,Motorcycle,Hyundai,Grey,2013,True
3849,KA09VD2641,504165,Scooter,Maruti Suzuki,Silver,2012,True
3850,KA19DO4028,504165,Truck,Tata,Yellow,2022,False
3851,KA09SU6809,504166,Auto Rickshaw,Mahindra,Green,2015,False
3852,KA19QN2490,504169,Truck,Tata,White,2022,False
3853,KA02KK4279,504176,Scooter,Royal Enfield,Green,2019,True
3854,KA11AE6089,504177,Truck,Tata,Green,2021,False
3855,KA05NZ1136,504178,Motorcycle,Royal Enfield,Green,2025,True
3856,KA01YM8075,504179,Bus,Hyundai,Silver,2013,False
3857,KA04UA5776,504180,Auto Rickshaw,Bajaj,Grey,2020,False
3858,KA19HO6953,504180,Bus,TVS,Green,2015,False
3859,KA04MD4118,504182,Bus,Mahindra,Yellow,2023,True
3860,KA02JN7390,504182,Truck,Tata,Black,2020,False
3861,KA02YC1601,504183,Car,TVS,Black,2017,True
3862,KA05YG1783,504185,Auto Rickshaw,Bajaj,Black,2014,True
3863,KA02RC8350,504186,Motorcycle,Honda,Red,2011,False
3864,KA01OJ5085,504186,Car,Tata,Grey,2012,True
3865,KA02VJ3576,504187,Bus,Bajaj,Grey,2020,True
3866,KA09HA9457,504188,Auto Rickshaw,Hero,Silver,2018,False
3867,KA09ZF1626,504188,Truck,Tata,Green,2015,False
3868,KA03JQ5889,504189,Truck,Mahindra,Red,2014,False
3869,KA04WE2483,504189,Scooter,Tata,Red,2012,False
3870,KA05UF6842,504191,Van,Hyundai,White,2010,False
3871,KA09QQ8613,504192,Van,Honda,White,2017,False
3872,KA19GU4315,504193,Scooter,Royal Enfield,Silver,2016,False
3873,KA01YR9241,504195,Van,Mahindra,Blue,2019,False
3874,KA04DP4086,504195,Truck,Maruti Suzuki,Green,2024,True
3875,KA01PJ5689,504196,Truck,Tata,Yellow,2017,False
3876,KA09NJ6047,504196,Car,Maruti Suzuki,Green,2010,False
3877,KA11KV6524,504197,Van,TVS,Green,2010,True
3878,KA04LC9055,504198,SUV,Honda,Silver,2010,False
3879,KA02CI9115,504198,Motorcycle,Honda,Grey,2014,False
3880,KA03WZ6053,504199,SUV,Kia,Silver,2024,False
3881,KA02EO1781,504202,Auto Rickshaw,Royal Enfield,Black,2014,True
3882,KA05OX1394,504203,SUV,TVS,Green,2016,True
3883,KA02QY9173,504204,Truck,Hyundai,Blue,2014,False
