CourtCaseID,CaseID,CourtName,JudgeName,HearingCount,Judgement
1532,1532,Belagavi Sessions Court,Justice 408,5,Convicted
1533,1533,Mysuru District Court,Justice 32,3,Convicted
1534,1534,Mysuru District Court,Justice 228,19,Acquitted
1535,1535,Hubballi District Court,Justice 221,8,Convicted
1536,1536,Mangaluru District Court,Justice 53,7,Pending
1537,1537,Kalaburagi District Court,Justice 253,19,Pending
1538,1538,Mysuru District Court,Justice 33,8,Convicted
1539,1539,Hubballi District Court,Justice 116,17,Pending
1540,1540,Mysuru District Court,Justice 291,8,Pending
1541,1541,Hubballi District Court,Justice 452,19,Convicted
1542,1542,Bengaluru Sessions Court,Justice 184,8,Pending
1543,1543,Kalaburagi District Court,Justice 330,20,Acquitted
1544,1544,Belagavi Sessions Court,Justice 165,9,Pending
1545,1545,Mysuru District Court,Justice 77,12,Convicted
1546,1546,Mysuru District Court,Justice 192,18,Convicted
1547,1547,Hubballi District Court,Justice 107,5,Pending
1548,1548,Belagavi Sessions Court,Justice 107,13,Acquitted
1549,1549,Kalaburagi District Court,Justice 382,8,Pending
1550,1550,Hubballi District Court,Justice 463,1,Pending
1551,1551,Mangaluru District Court,Justice 490,2,Convicted
1552,1552,Mangaluru District Court,Justice 223,12,Acquitted
1553,1553,Belagavi Sessions Court,Justice 329,14,Acquitted
1554,1554,Mysuru District Court,Justice 358,11,Pending
1555,1555,Kalaburagi District Court,Justice 235,5,Pending
1556,1556,Kalaburagi District Court,Justice 33,18,Acquitted
1557,1557,Bengaluru Sessions Court,Justice 8,8,Convicted
1558,1558,Mangaluru District Court,Justice 442,2,Pending
1559,1559,Mysuru District Court,Justice 148,17,Convicted
1560,1560,Mysuru District Court,Justice 269,12,Convicted
1561,1561,Bengaluru Sessions Court,Justice 28,20,Acquitted
1562,1562,Bengaluru Sessions Court,Justice 179,7,Acquitted
1563,1563,Mangaluru District Court,Justice 415,15,Acquitted
1564,1564,Bengaluru Sessions Court,Justice 342,9,Convicted
1565,1565,Kalaburagi District Court,Justice 111,18,Acquitted
1566,1566,Bengaluru Sessions Court,Justice 262,1,Acquitted
1567,1567,Mysuru District Court,Justice 477,18,Acquitted
1568,1568,Mysuru District Court,Justice 172,8,Acquitted
1569,1569,Hubballi District Court,Justice 236,16,Pending
1570,1570,Mysuru District Court,Justice 217,20,Convicted
1571,1571,Mangaluru District Court,Justice 118,10,Convicted
1572,1572,Kalaburagi District Court,Justice 288,16,Acquitted
1573,1573,Mysuru District Court,Justice 119,6,Convicted
1574,1574,Mangaluru District Court,Justice 61,3,Acquitted
1575,1575,Hubballi District Court,Justice 32,10,Convicted
1576,1576,Mangaluru District Court,Justice 326,15,Convicted
1577,1577,Kalaburagi District Court,Justice 79,20,Pending
1578,1578,Hubballi District Court,Justice 191,12,Pending
1579,1579,Hubballi District Court,Justice 402,5,Acquitted
1580,1580,Mysuru District Court,Justice 62,1,Pending
1581,1581,Bengaluru Sessions Court,Justice 452,15,Convicted
1582,1582,Bengaluru Sessions Court,Justice 53,19,Acquitted
1583,1583,Kalaburagi District Court,Justice 175,10,Convicted
1584,1584,Hubballi District Court,Justice 480,16,Convicted
1585,1585,Mangaluru District Court,Justice 148,3,Pending
1586,1586,Mangaluru District Court,Justice 251,20,Pending
1587,1587,Bengaluru Sessions Court,Justice 116,4,Pending
1588,1588,Mysuru District Court,Justice 479,6,Convicted
1589,1589,Mangaluru District Court,Justice 356,4,Pending
1590,1590,Kalaburagi District Court,Justice 116,7,Convicted
1591,1591,Mangaluru District Court,Justice 155,10,Pending
1592,1592,Belagavi Sessions Court,Justice 223,4,Convicted
1593,1593,Hubballi District Court,Justice 388,9,Pending
1594,1594,Mysuru District Court,Justice 150,17,Pending
1595,1595,Belagavi Sessions Court,Justice 295,4,Pending
1596,1596,Mangaluru District Court,Justice 450,15,Pending
1597,1597,Bengaluru Sessions Court,Justice 225,10,Convicted
1598,1598,Bengaluru Sessions Court,Justice 113,19,Pending
1599,1599,Belagavi Sessions Court,Justice 318,13,Acquitted
1600,1600,Kalaburagi District Court,Justice 330,11,Convicted
1601,1601,Kalaburagi District Court,Justice 411,12,Convicted
1602,1602,Mangaluru District Court,Justice 258,14,Convicted
1603,1603,Bengaluru Sessions Court,Justice 327,11,Acquitted
1604,1604,Mangaluru District Court,Justice 129,14,Acquitted
1605,1605,Mangaluru District Court,Justice 317,10,Pending
1606,1606,Mangaluru District Court,Justice 197,5,Convicted
1607,1607,Mangaluru District Court,Justice 448,14,Pending
1608,1608,Hubballi District Court,Justice 300,4,Pending
1609,1609,Belagavi Sessions Court,Justice 459,17,Acquitted
1610,1610,Kalaburagi District Court,Justice 335,4,Acquitted
1611,1611,Kalaburagi District Court,Justice 239,14,Pending
1612,1612,Mysuru District Court,Justice 372,12,Acquitted
1613,1613,Mysuru District Court,Justice 300,14,Pending
1614,1614,Hubballi District Court,Justice 428,12,Pending
1615,1615,Hubballi District Court,Justice 217,16,Convicted
1616,1616,Belagavi Sessions Court,Justice 132,2,Convicted
1617,1617,Bengaluru Sessions Court,Justice 109,9,Pending
1618,1618,Kalaburagi District Court,Justice 208,20,Pending
1619,1619,Bengaluru Sessions Court,Justice 461,20,Convicted
1620,1620,Mysuru District Court,Justice 21,2,Pending
1621,1621,Bengaluru Sessions Court,Justice 180,18,Acquitted
1622,1622,Mangaluru District Court,Justice 450,3,Pending
1623,1623,Hubballi District Court,Justice 216,18,Acquitted
1624,1624,Bengaluru Sessions Court,Justice 191,6,Convicted
1625,1625,Mangaluru District Court,Justice 66,5,Convicted
1626,1626,Mysuru District Court,Justice 296,4,Convicted
1627,1627,Bengaluru Sessions Court,Justice 175,14,Pending
1628,1628,Kalaburagi District Court,Justice 364,3,Pending
1629,1629,Kalaburagi District Court,Justice 31,19,Acquitted
1630,1630,Kalaburagi District Court,Justice 243,7,Pending
1631,1631,Hubballi District Court,Justice 296,11,Acquitted
1632,1632,Kalaburagi District Court,Justice 252,3,Pending
1633,1633,Mysuru District Court,Justice 437,11,Convicted
1634,1634,Kalaburagi District Court,Justice 378,9,Acquitted
1635,1635,Hubballi District Court,Justice 24,3,Acquitted
1636,1636,Mangaluru District Court,Justice 291,3,Pending
1637,1637,Kalaburagi District Court,Justice 491,15,Convicted
1638,1638,Mysuru District Court,Justice 21,1,Convicted
1639,1639,Mysuru District Court,Justice 66,20,Acquitted
1640,1640,Hubballi District Court,Justice 439,18,Pending
1641,1641,Belagavi Sessions Court,Justice 469,15,Convicted
1642,1642,Belagavi Sessions Court,Justice 198,3,Pending
1643,1643,Bengaluru Sessions Court,Justice 69,20,Pending
1644,1644,Mangaluru District Court,Justice 114,3,Pending
1645,1645,Bengaluru Sessions Court,Justice 11,10,Acquitted
1646,1646,Mangaluru District Court,Justice 405,1,Convicted
1647,1647,Bengaluru Sessions Court,Justice 280,18,Acquitted
1648,1648,Mangaluru District Court,Justice 87,18,Pending
1649,1649,Hubballi District Court,Justice 178,10,Pending
1650,1650,Bengaluru Sessions Court,Justice 450,8,Convicted
1651,1651,Bengaluru Sessions Court,Justice 282,4,Convicted
1652,1652,Kalaburagi District Court,Justice 77,9,Pending
1653,1653,Mangaluru District Court,Justice 427,9,Acquitted
1654,1654,Bengaluru Sessions Court,Justice 132,11,Pending
1655,1655,Bengaluru Sessions Court,Justice 37,2,Pending
1656,1656,Kalaburagi District Court,Justice 234,20,Acquitted
1657,1657,Mysuru District Court,Justice 345,18,Convicted
1658,1658,Hubballi District Court,Justice 429,2,Pending
1659,1659,Belagavi Sessions Court,Justice 301,1,Pending
1660,1660,Mangaluru District Court,Justice 63,13,Convicted
1661,1661,Bengaluru Sessions Court,Justice 49,13,Pending
1662,1662,Hubballi District Court,Justice 28,6,Convicted
1663,1663,Mangaluru District Court,Justice 392,12,Pending
1664,1664,Mysuru District Court,Justice 237,2,Acquitted
1665,1665,Hubballi District Court,Justice 456,11,Pending
1666,1666,Kalaburagi District Court,Justice 274,14,Pending
1667,1667,Belagavi Sessions Court,Justice 296,17,Convicted
1668,1668,Mysuru District Court,Justice 10,17,Acquitted
1669,1669,Kalaburagi District Court,Justice 384,16,Convicted
1670,1670,Bengaluru Sessions Court,Justice 233,16,Convicted
1671,1671,Hubballi District Court,Justice 176,6,Convicted
1672,1672,Bengaluru Sessions Court,Justice 405,10,Acquitted
1673,1673,Hubballi District Court,Justice 213,6,Acquitted
1674,1674,Mysuru District Court,Justice 94,8,Acquitted
1675,1675,Mangaluru District Court,Justice 39,12,Pending
1676,1676,Hubballi District Court,Justice 112,3,Acquitted
1677,1677,Hubballi District Court,Justice 185,4,Convicted
1678,1678,Hubballi District Court,Justice 78,5,Convicted
1679,1679,Mysuru District Court,Justice 29,18,Acquitted
1680,1680,Mysuru District Court,Justice 267,10,Convicted
1681,1681,Mysuru District Court,Justice 50,8,Convicted
1682,1682,Hubballi District Court,Justice 373,13,Convicted
1683,1683,Belagavi Sessions Court,Justice 286,12,Acquitted
1684,1684,Mysuru District Court,Justice 230,9,Acquitted
1685,1685,Hubballi District Court,Justice 409,1,Acquitted
1686,1686,Mysuru District Court,Justice 107,14,Pending
1687,1687,Hubballi District Court,Justice 262,1,Acquitted
1688,1688,Mangaluru District Court,Justice 106,7,Convicted
1689,1689,Kalaburagi District Court,Justice 425,16,Convicted
1690,1690,Belagavi Sessions Court,Justice 222,14,Acquitted
1691,1691,Hubballi District Court,Justice 432,4,Convicted
1692,1692,Mysuru District Court,Justice 85,4,Acquitted
1693,1693,Kalaburagi District Court,Justice 27,8,Pending
1694,1694,Mysuru District Court,Justice 82,4,Convicted
1695,1695,Bengaluru Sessions Court,Justice 305,14,Acquitted
1696,1696,Belagavi Sessions Court,Justice 346,12,Pending
1697,1697,Mysuru District Court,Justice 195,9,Acquitted
1698,1698,Belagavi Sessions Court,Justice 28,20,Acquitted
1699,1699,Kalaburagi District Court,Justice 471,5,Acquitted
1700,1700,Mysuru District Court,Justice 48,12,Convicted
1701,1701,Kalaburagi District Court,Justice 444,18,Convicted
1702,1702,Belagavi Sessions Court,Justice 249,8,Pending
1703,1703,Mangaluru District Court,Justice 191,1,Convicted
1704,1704,Bengaluru Sessions Court,Justice 484,17,Pending
1705,1705,Mysuru District Court,Justice 243,3,Acquitted
1706,1706,Mangaluru District Court,Justice 73,14,Acquitted
1707,1707,Bengaluru Sessions Court,Justice 423,16,Convicted
1708,1708,Hubballi District Court,Justice 366,2,Pending
1709,1709,Bengaluru Sessions Court,Justice 411,3,Pending
1710,1710,Mysuru District Court,Justice 119,11,Acquitted
1711,1711,Mysuru District Court,Justice 90,15,Acquitted
1712,1712,Mangaluru District Court,Justice 418,20,Pending
1713,1713,Bengaluru Sessions Court,Justice 278,16,Acquitted
1714,1714,Mangaluru District Court,Justice 65,14,Acquitted
1715,1715,Belagavi Sessions Court,Justice 133,13,Pending
1716,1716,Bengaluru Sessions Court,Justice 65,19,Convicted
1717,1717,Belagavi Sessions Court,Justice 140,11,Convicted
1718,1718,Belagavi Sessions Court,Justice 17,6,Convicted
1719,1719,Mysuru District Court,Justice 115,8,Convicted
1720,1720,Bengaluru Sessions Court,Justice 327,2,Pending
1721,1721,Mysuru District Court,Justice 247,13,Pending
1722,1722,Belagavi Sessions Court,Justice 53,17,Acquitted
1723,1723,Kalaburagi District Court,Justice 294,17,Convicted
1724,1724,Belagavi Sessions Court,Justice 281,15,Convicted
1725,1725,Bengaluru Sessions Court,Justice 104,18,Pending
1726,1726,Belagavi Sessions Court,Justice 220,3,Acquitted
1727,1727,Hubballi District Court,Justice 83,9,Pending
1728,1728,Bengaluru Sessions Court,Justice 307,9,Convicted
1729,1729,Bengaluru Sessions Court,Justice 458,10,Acquitted
1730,1730,Belagavi Sessions Court,Justice 439,3,Acquitted
1731,1731,Kalaburagi District Court,Justice 135,4,Acquitted
1732,1732,Bengaluru Sessions Court,Justice 300,7,Acquitted
1733,1733,Belagavi Sessions Court,Justice 335,11,Pending
1734,1734,Kalaburagi District Court,Justice 145,3,Pending
1735,1735,Mangaluru District Court,Justice 267,5,Acquitted
1736,1736,Bengaluru Sessions Court,Justice 458,2,Pending
1737,1737,Kalaburagi District Court,Justice 293,13,Convicted
1738,1738,Mysuru District Court,Justice 496,2,Convicted
1739,1739,Bengaluru Sessions Court,Justice 86,19,Acquitted
1740,1740,Mysuru District Court,Justice 390,8,Acquitted
1741,1741,Kalaburagi District Court,Justice 420,19,Pending
1742,1742,Mangaluru District Court,Justice 395,6,Convicted
1743,1743,Bengaluru Sessions Court,Justice 164,18,Acquitted
1744,1744,Kalaburagi District Court,Justice 22,8,Convicted
1745,1745,Mangaluru District Court,Justice 264,3,Pending
1746,1746,Bengaluru Sessions Court,Justice 322,5,Convicted
1747,1747,Bengaluru Sessions Court,Justice 304,1,Pending
1748,1748,Hubballi District Court,Justice 36,9,Convicted
1749,1749,Kalaburagi District Court,Justice 247,8,Convicted
1750,1750,Mangaluru District Court,Justice 161,8,Acquitted
1751,1751,Belagavi Sessions Court,Justice 174,20,Convicted
1752,1752,Hubballi District Court,Justice 278,2,Acquitted
1753,1753,Hubballi District Court,Justice 416,7,Pending
1754,1754,Belagavi Sessions Court,Justice 422,10,Convicted
1755,1755,Mangaluru District Court,Justice 169,18,Pending
1756,1756,Mangaluru District Court,Justice 112,16,Convicted
1757,1757,Mysuru District Court,Justice 410,3,Pending
1758,1758,Bengaluru Sessions Court,Justice 275,4,Pending
1759,1759,Mangaluru District Court,Justice 183,2,Pending
1760,1760,Hubballi District Court,Justice 456,5,Pending
1761,1761,Hubballi District Court,Justice 453,1,Pending
1762,1762,Belagavi Sessions Court,Justice 39,16,Convicted
1763,1763,Mysuru District Court,Justice 470,9,Convicted
1764,1764,Mysuru District Court,Justice 102,15,Pending
1765,1765,Belagavi Sessions Court,Justice 23,3,Convicted
1766,1766,Mangaluru District Court,Justice 394,12,Acquitted
1767,1767,Mangaluru District Court,Justice 457,13,Acquitted
1768,1768,Bengaluru Sessions Court,Justice 342,18,Acquitted
1769,1769,Bengaluru Sessions Court,Justice 243,1,Acquitted
1770,1770,Kalaburagi District Court,Justice 382,18,Acquitted
1771,1771,Kalaburagi District Court,Justice 333,14,Acquitted
1772,1772,Mangaluru District Court,Justice 148,14,Convicted
1773,1773,Mangaluru District Court,Justice 2,7,Convicted
1774,1774,Mangaluru District Court,Justice 435,7,Acquitted
1775,1775,Belagavi Sessions Court,Justice 460,5,Convicted
1776,1776,Kalaburagi District Court,Justice 163,16,Acquitted
1777,1777,Kalaburagi District Court,Justice 18,8,Acquitted
1778,1778,Belagavi Sessions Court,Justice 352,14,Pending
1779,1779,Kalaburagi District Court,Justice 490,8,Pending
1780,1780,Mysuru District Court,Justice 331,9,Convicted
1781,1781,Belagavi Sessions Court,Justice 347,3,Convicted
1782,1782,Mysuru District Court,Justice 349,10,Pending
1783,1783,Kalaburagi District Court,Justice 297,19,Acquitted
1784,1784,Hubballi District Court,Justice 423,15,Pending
1785,1785,Belagavi Sessions Court,Justice 219,7,Pending
1786,1786,Bengaluru Sessions Court,Justice 364,16,Convicted
1787,1787,Kalaburagi District Court,Justice 14,6,Acquitted
1788,1788,Bengaluru Sessions Court,Justice 228,5,Acquitted
1789,1789,Hubballi District Court,Justice 9,3,Convicted
1790,1790,Kalaburagi District Court,Justice 462,18,Convicted
1791,1791,Mangaluru District Court,Justice 114,11,Convicted
1792,1792,Bengaluru Sessions Court,Justice 327,13,Pending
1793,1793,Kalaburagi District Court,Justice 149,18,Convicted
1794,1794,Hubballi District Court,Justice 136,12,Pending
1795,1795,Mysuru District Court,Justice 480,1,Acquitted
1796,1796,Mysuru District Court,Justice 446,9,Convicted
1797,1797,Hubballi District Court,Justice 170,9,Convicted
1798,1798,Mysuru District Court,Justice 366,9,Convicted
1799,1799,Belagavi Sessions Court,Justice 379,16,Acquitted
1800,1800,Belagavi Sessions Court,Justice 223,8,Acquitted
1801,1801,Mysuru District Court,Justice 264,4,Acquitted
1802,1802,Kalaburagi District Court,Justice 21,4,Pending
1803,1803,Mangaluru District Court,Justice 241,10,Pending
1804,1804,Mysuru District Court,Justice 1,4,Pending
1805,1805,Hubballi District Court,Justice 438,7,Acquitted
1806,1806,Belagavi Sessions Court,Justice 56,1,Convicted
1807,1807,Mysuru District Court,Justice 128,14,Convicted
1808,1808,Bengaluru Sessions Court,Justice 232,5,Pending
1809,1809,Mangaluru District Court,Justice 253,7,Convicted
1810,1810,Belagavi Sessions Court,Justice 127,18,Pending
1811,1811,Hubballi District Court,Justice 465,2,Convicted
1812,1812,Mysuru District Court,Justice 468,8,Pending
1813,1813,Kalaburagi District Court,Justice 237,11,Pending
1814,1814,Mangaluru District Court,Justice 175,6,Pending
1815,1815,Belagavi Sessions Court,Justice 433,10,Convicted
1816,1816,Kalaburagi District Court,Justice 67,3,Convicted
1817,1817,Kalaburagi District Court,Justice 482,18,Convicted
1818,1818,Kalaburagi District Court,Justice 186,12,Convicted
1819,1819,Mangaluru District Court,Justice 301,7,Pending
1820,1820,Mangaluru District Court,Justice 98,8,Acquitted
1821,1821,Belagavi Sessions Court,Justice 459,1,Convicted
1822,1822,Bengaluru Sessions Court,Justice 490,17,Pending
1823,1823,Kalaburagi District Court,Justice 320,10,Pending
1824,1824,Belagavi Sessions Court,Justice 261,16,Acquitted
1825,1825,Mangaluru District Court,Justice 391,20,Convicted
1826,1826,Mysuru District Court,Justice 84,5,Convicted
1827,1827,Mysuru District Court,Justice 131,1,Pending
1828,1828,Kalaburagi District Court,Justice 210,8,Pending
1829,1829,Mangaluru District Court,Justice 181,2,Convicted
1830,1830,Mysuru District Court,Justice 480,6,Acquitted
1831,1831,Bengaluru Sessions Court,Justice 253,13,Pending
1832,1832,Kalaburagi District Court,Justice 243,14,Acquitted
1833,1833,Belagavi Sessions Court,Justice 242,8,Convicted
1834,1834,Bengaluru Sessions Court,Justice 450,18,Acquitted
1835,1835,Hubballi District Court,Justice 121,10,Convicted
1836,1836,Hubballi District Court,Justice 264,14,Convicted
1837,1837,Mangaluru District Court,Justice 493,2,Convicted
1838,1838,Mangaluru District Court,Justice 227,4,Acquitted
