RecordID,CaseID,PersonID,VictimType
3191,1587,509452,Secondary
3192,1587,513224,Secondary
3193,1588,516535,Primary
3194,1588,508868,Secondary
3195,1588,511563,Primary
3196,1589,505204,Primary
3197,1589,508759,Secondary
3198,1589,516673,Secondary
3199,1590,502948,Secondary
3200,1590,518662,Secondary
3201,1591,522087,Primary
3202,1592,517825,Secondary
3203,1593,512218,Primary
3204,1593,515865,Primary
3205,1593,500131,Primary
3206,1594,514337,Secondary
3207,1595,506245,Primary
3208,1595,502742,Primary
3209,1595,504498,Secondary
3210,1596,505093,Secondary
3211,1596,521306,Secondary
3212,1597,510282,Primary
3213,1598,514575,Secondary
3214,1599,521654,Primary
3215,1600,516615,Primary
3216,1601,519768,Secondary
3217,1601,504447,Secondary
3218,1601,515147,Primary
3219,1602,517248,Secondary
3220,1603,515959,Primary
3221,1603,509894,Primary
3222,1604,523473,Secondary
3223,1605,511581,Primary
3224,1605,502145,Secondary
3225,1606,500566,Primary
3226,1607,522847,Primary
3227,1607,511543,Primary
3228,1607,511823,Primary
3229,1608,516269,Primary
3230,1609,500882,Primary
3231,1609,519090,Secondary
3232,1610,505929,Primary
3233,1611,502453,Primary
3234,1611,511905,Primary
3235,1611,508607,Primary
3236,1612,514412,Secondary
3237,1612,504149,Primary
3238,1612,502286,Primary
3239,1613,510742,Primary
3240,1614,505689,Primary
3241,1615,503820,Secondary
3242,1616,509044,Secondary
3243,1617,505670,Secondary
3244,1617,512765,Primary
3245,1618,509182,Primary
3246,1618,500645,Primary
3247,1618,522442,Secondary
3248,1619,514858,Primary
3249,1620,503159,Primary
3250,1621,505969,Secondary
3251,1622,517015,Secondary
3252,1623,508294,Primary
3253,1624,524590,Secondary
3254,1625,504415,Secondary
3255,1625,510879,Primary
3256,1626,521337,Secondary
3257,1626,513664,Secondary
3258,1627,509851,Primary
3259,1627,514674,Secondary
3260,1628,503891,Primary
3261,1629,504997,Primary
3262,1630,517946,Primary
3263,1630,512821,Primary
3264,1631,515446,Secondary
3265,1631,507259,Secondary
3266,1631,513276,Secondary
3267,1632,521338,Secondary
3268,1632,501274,Secondary
3269,1632,512071,Primary
3270,1633,508141,Secondary
3271,1633,502073,Secondary
3272,1634,513794,Secondary
3273,1634,518470,Primary
3274,1635,517823,Secondary
3275,1636,517750,Primary
3276,1637,503971,Secondary
3277,1638,510068,Primary
3278,1639,505566,Primary
3279,1640,524522,Secondary
3280,1640,512289,Primary
3281,1641,511039,Secondary
3282,1642,502783,Secondary
3283,1643,509399,Secondary
3284,1644,515062,Secondary
3285,1644,505753,Secondary
3286,1645,523753,Secondary
3287,1645,509791,Secondary
3288,1645,520750,Secondary
3289,1646,511470,Primary
3290,1646,505368,Primary
3291,1646,502008,Secondary
3292,1647,518096,Secondary
3293,1647,500006,Primary
3294,1648,524360,Primary
3295,1649,518209,Secondary
3296,1650,514385,Secondary
3297,1650,518143,Secondary
3298,1650,514826,Primary
3299,1651,501822,Secondary
3300,1651,520447,Secondary
3301,1651,507420,Primary
3302,1652,502939,Secondary
3303,1652,500304,Secondary
3304,1652,502188,Secondary
3305,1653,504861,Secondary
3306,1654,516405,Secondary
3307,1655,509727,Primary
3308,1656,524514,Secondary
3309,1657,520632,Primary
3310,1658,518632,Primary
3311,1658,502460,Primary
3312,1658,513700,Primary
3313,1659,501248,Secondary
3314,1659,517583,Secondary
3315,1659,511212,Primary
3316,1660,518264,Primary
3317,1661,518319,Secondary
3318,1661,510030,Secondary
3319,1662,500412,Primary
3320,1662,521648,Primary
3321,1663,522697,Primary
3322,1663,518055,Secondary
3323,1664,508950,Primary
3324,1664,500587,Secondary
3325,1665,505843,Primary
3326,1665,508418,Primary
3327,1666,518625,Primary
3328,1666,522490,Secondary
3329,1667,520849,Secondary
3330,1667,520976,Secondary
3331,1668,506559,Secondary
3332,1669,501091,Secondary
3333,1670,504954,Secondary
3334,1670,514046,Primary
3335,1670,516301,Secondary
3336,1671,503061,Secondary
3337,1672,518832,Secondary
3338,1672,505604,Primary
3339,1673,503536,Primary
3340,1673,511874,Primary
3341,1673,520886,Primary
3342,1674,514573,Secondary
3343,1675,506064,Secondary
3344,1675,510721,Primary
3345,1675,517141,Secondary
3346,1676,501706,Secondary
3347,1676,512656,Secondary
3348,1676,522913,Primary
3349,1677,516284,Primary
3350,1677,524501,Primary
3351,1677,501186,Secondary
3352,1678,520328,Primary
3353,1679,521843,Secondary
3354,1679,516853,Primary
3355,1679,524999,Primary
3356,1680,523020,Secondary
3357,1681,522344,Secondary
3358,1682,509587,Primary
3359,1682,500294,Primary
3360,1682,516116,Primary
3361,1683,520860,Secondary
3362,1684,507525,Primary
3363,1684,502604,Secondary
3364,1685,522023,Primary
3365,1686,517852,Secondary
3366,1686,517282,Primary
3367,1686,520443,Secondary
3368,1687,506955,Primary
3369,1687,516285,Secondary
3370,1688,518636,Secondary
3371,1689,518539,Primary
3372,1689,507772,Primary
3373,1690,513152,Primary
3374,1690,505964,Primary
3375,1691,512045,Secondary
3376,1692,504849,Primary
3377,1692,518536,Primary
3378,1692,520542,Primary
3379,1693,518780,Primary
3380,1693,524422,Secondary
3381,1694,512055,Primary
3382,1694,515015,Primary
3383,1695,518448,Primary
3384,1695,507869,Primary
3385,1695,501804,Secondary
3386,1696,521949,Secondary
3387,1696,522867,Secondary
3388,1697,515326,Secondary
3389,1698,506989,Primary
3390,1699,512381,Secondary
3391,1699,513260,Secondary
3392,1699,506627,Primary
3393,1700,520582,Secondary
3394,1701,521651,Primary
3395,1701,510540,Primary
3396,1702,518258,Secondary
3397,1703,504776,Primary
3398,1703,516771,Secondary
3399,1704,523114,Primary
3400,1704,509885,Primary
3401,1704,504608,Primary
3402,1705,500385,Primary
3403,1706,511301,Secondary
3404,1706,510637,Secondary
3405,1707,500218,Secondary
3406,1707,506743,Primary
3407,1707,513404,Primary
3408,1708,502335,Secondary
3409,1709,515775,Primary
3410,1709,506918,Secondary
3411,1709,500928,Primary
3412,1710,523416,Primary
3413,1710,513180,Secondary
3414,1710,514771,Secondary
3415,1711,522880,Primary
3416,1711,511462,Secondary
3417,1712,507911,Primary
3418,1712,502960,Primary
3419,1713,507907,Secondary
3420,1713,514121,Primary
3421,1714,518231,Secondary
3422,1715,522150,Secondary
3423,1716,521900,Secondary
3424,1716,502286,Secondary
3425,1717,522773,Primary
3426,1718,510456,Primary
3427,1719,509299,Secondary
3428,1720,517119,Primary
3429,1721,520270,Secondary
3430,1721,524436,Primary
3431,1722,504748,Primary
3432,1723,510158,Secondary
3433,1723,505930,Secondary
3434,1724,518127,Secondary
3435,1724,506690,Secondary
3436,1725,522916,Primary
3437,1725,501525,Primary
3438,1725,517845,Primary
3439,1726,507397,Primary
3440,1727,521770,Secondary
3441,1727,514923,Secondary
3442,1727,513078,Primary
3443,1728,521448,Secondary
3444,1728,508613,Primary
3445,1728,524287,Primary
3446,1729,517328,Secondary
3447,1729,506802,Primary
3448,1729,516420,Primary
3449,1730,511849,Secondary
3450,1731,515281,Secondary
3451,1732,514243,Primary
3452,1733,502162,Secondary
3453,1734,522887,Primary
3454,1735,523476,Primary
3455,1736,522341,Secondary
3456,1736,507568,Primary
3457,1736,509243,Primary
3458,1737,518360,Primary
3459,1737,504198,Secondary
3460,1737,513272,Secondary
3461,1738,503952,Secondary
3462,1739,518608,Secondary
3463,1740,509260,Primary
3464,1740,513538,Primary
3465,1741,521499,Secondary
3466,1741,517818,Secondary
3467,1742,522325,Secondary
3468,1742,519626,Secondary
3469,1742,504576,Secondary
3470,1743,520938,Primary
3471,1743,517609,Secondary
3472,1744,519317,Secondary
3473,1744,514541,Secondary
3474,1744,504666,Primary
3475,1745,511328,Primary
3476,1745,502595,Primary
3477,1745,509259,Secondary
3478,1746,523210,Primary
3479,1747,500729,Secondary
3480,1747,515218,Secondary
3481,1747,501008,Primary
3482,1748,506729,Primary
3483,1749,517463,Secondary
3484,1749,504955,Secondary
3485,1749,518274,Primary
3486,1750,522436,Secondary
3487,1751,523993,Primary
3488,1752,516203,Secondary
3489,1753,507343,Secondary
3490,1753,521966,Secondary
3491,1754,519122,Primary
3492,1755,514123,Primary
3493,1756,505237,Primary
3494,1756,501109,Primary
3495,1756,524094,Primary
3496,1757,524547,Secondary
3497,1758,511122,Secondary
3498,1759,511667,Secondary
3499,1759,501125,Secondary
3500,1759,513160,Secondary
3501,1760,524287,Primary
3502,1760,515172,Primary
3503,1761,516066,Primary
3504,1762,518436,Primary
3505,1762,508296,Secondary
3506,1762,513384,Secondary
3507,1763,507893,Primary
3508,1763,506109,Secondary
3509,1764,516178,Primary
3510,1764,512149,Secondary
3511,1765,506142,Primary
3512,1765,501450,Primary
3513,1765,510866,Secondary
3514,1766,502151,Secondary
3515,1766,518565,Secondary
3516,1767,501249,Secondary
3517,1768,523803,Secondary
3518,1768,504460,Secondary
3519,1769,522967,Primary
3520,1770,501909,Primary
3521,1770,522452,Secondary
3522,1770,506062,Primary
3523,1771,516083,Secondary
3524,1771,522171,Primary
3525,1772,500889,Secondary
3526,1772,513242,Primary
3527,1773,502121,Primary
3528,1773,516120,Primary
3529,1774,501411,Secondary
3530,1774,516791,Primary
3531,1775,519533,Secondary
3532,1775,513324,Secondary
3533,1776,510842,Primary
3534,1776,505052,Secondary
3535,1776,500972,Primary
3536,1777,508780,Secondary
3537,1777,523607,Secondary
3538,1777,513129,Secondary
3539,1778,500342,Secondary
3540,1778,510847,Primary
3541,1778,515799,Secondary
3542,1779,511963,Primary
3543,1779,522694,Primary
3544,1780,502653,Secondary
3545,1781,511947,Secondary
3546,1782,515221,Primary
3547,1782,519085,Secondary
3548,1782,504954,Secondary
3549,1783,503522,Secondary
3550,1783,516798,Primary
3551,1784,517639,Primary
3552,1784,505725,Primary
3553,1785,521286,Secondary
3554,1785,518567,Primary
3555,1785,513846,Primary
3556,1786,500225,Secondary
3557,1787,504536,Secondary
3558,1787,509168,Secondary
3559,1787,506655,Secondary
3560,1788,514237,Primary
3561,1789,509876,Secondary
3562,1789,506127,Secondary
3563,1790,520711,Primary
3564,1790,522542,Primary
3565,1791,505464,Primary
3566,1791,516797,Secondary
3567,1792,521768,Secondary
3568,1793,523374,Primary
3569,1794,507823,Secondary
3570,1794,516576,Secondary
3571,1794,512438,Secondary
3572,1795,511527,Secondary
3573,1795,500171,Secondary
3574,1795,514758,Primary
3575,1796,513446,Secondary
3576,1797,513062,Primary
3577,1797,518804,Primary
3578,1797,524262,Secondary
3579,1798,518536,Primary
3580,1798,515271,Secondary
3581,1799,520521,Primary
3582,1799,510640,Primary
3583,1800,515362,Primary
3584,1801,507924,Primary
3585,1801,500587,Primary
3586,1801,502986,Secondary
3587,1802,523801,Primary
3588,1803,511409,Secondary
3589,1804,501227,Secondary
3590,1804,515261,Primary
3591,1805,507762,Primary
3592,1805,505761,Primary
3593,1805,510032,Secondary
3594,1806,512649,Primary
3595,1807,523917,Secondary
3596,1808,524582,Primary
3597,1808,502789,Secondary
3598,1808,516694,Primary
3599,1809,506230,Secondary
3600,1810,524264,Secondary
3601,1810,517824,Secondary
3602,1810,504317,Primary
3603,1811,524356,Secondary
3604,1812,511397,Secondary
3605,1812,505353,Secondary
3606,1813,517474,Secondary
3607,1814,524714,Primary
3608,1815,518330,Secondary
3609,1815,513544,Secondary
3610,1816,508131,Secondary
3611,1816,503531,Secondary
3612,1816,504949,Secondary
3613,1817,519807,Primary
3614,1817,513250,Primary
3615,1818,510634,Secondary
3616,1818,510706,Secondary
3617,1818,507002,Primary
3618,1819,517365,Primary
3619,1820,505437,Primary
3620,1820,504435,Secondary
3621,1821,519043,Secondary
3622,1821,523121,Primary
3623,1822,511841,Secondary
3624,1822,511708,Secondary
3625,1823,524494,Secondary
3626,1823,520661,Secondary
3627,1823,510577,Secondary
3628,1824,508262,Primary
3629,1825,500796,Secondary
3630,1825,503766,Primary
3631,1826,520355,Secondary
3632,1827,504364,Secondary
3633,1828,524895,Secondary
3634,1829,502112,Secondary
3635,1829,524037,Secondary
3636,1829,521821,Primary
3637,1830,505809,Primary
3638,1830,511089,Primary
3639,1830,505099,Secondary
3640,1831,514724,Primary
3641,1831,519909,Secondary
3642,1831,519604,Secondary
3643,1832,511006,Secondary
3644,1833,515859,Secondary
3645,1834,507739,Secondary
3646,1835,522144,Secondary
3647,1835,524230,Secondary
3648,1835,517274,Secondary
3649,1836,502627,Secondary
3650,1837,503798,Primary
3651,1837,517188,Primary
3652,1838,506140,Secondary
3653,1839,511975,Primary
3654,1840,501847,Primary
3655,1841,513953,Primary
3656,1842,514062,Secondary
3657,1842,522801,Secondary
3658,1842,509625,Secondary
3659,1843,505935,Primary
3660,1844,523398,Secondary
3661,1844,506916,Primary
3662,1845,521443,Secondary
3663,1846,523837,Secondary
3664,1846,521699,Primary
3665,1846,520283,Primary
3666,1847,511591,Primary
3667,1847,522611,Primary
3668,1847,519302,Secondary
3669,1848,512268,Secondary
3670,1849,503987,Secondary
3671,1850,508946,Secondary
3672,1850,504312,Secondary
3673,1851,508934,Secondary
3674,1852,517987,Secondary
3675,1853,515039,Secondary
3676,1853,505757,Secondary
3677,1854,513253,Primary
3678,1855,524997,Primary
3679,1856,509189,Secondary
3680,1856,513903,Primary
3681,1856,513099,Secondary
3682,1857,510365,Secondary
3683,1858,513909,Primary
3684,1859,500994,Primary
3685,1860,508187,Primary
3686,1860,515448,Primary
3687,1861,505215,Secondary
3688,1861,515696,Primary
3689,1861,500703,Primary
3690,1862,507330,Secondary
3691,1862,506507,Primary
3692,1863,513058,Primary
3693,1863,524076,Secondary
3694,1864,507206,Secondary
3695,1864,501800,Secondary
3696,1865,507175,Secondary
3697,1865,509626,Secondary
3698,1866,521270,Primary
3699,1866,524254,Primary
3700,1867,517059,Secondary
3701,1868,500024,Primary
3702,1869,524970,Primary
3703,1869,506601,Secondary
3704,1870,509017,Primary
3705,1870,503324,Primary
3706,1871,509209,Secondary
3707,1871,516941,Primary
3708,1871,522771,Primary
3709,1872,518061,Primary
3710,1873,500478,Secondary
3711,1873,501662,Primary
3712,1874,518586,Primary
3713,1874,500642,Secondary
3714,1874,506739,Primary
3715,1875,518291,Primary
3716,1876,507467,Primary
3717,1877,505862,Primary
3718,1877,507575,Secondary
3719,1877,501517,Secondary
3720,1878,502596,Primary
3721,1878,519474,Secondary
3722,1879,501041,Primary
3723,1879,508386,Primary
3724,1880,517983,Primary
3725,1880,502466,Primary
3726,1880,518032,Primary
3727,1881,507993,Secondary
3728,1881,503741,Secondary
3729,1882,519042,Primary
3730,1882,512788,Secondary
3731,1883,521586,Secondary
3732,1883,520115,Secondary
3733,1884,519319,Secondary
3734,1884,520232,Secondary
3735,1884,508110,Secondary
3736,1885,510326,Secondary
3737,1885,515865,Secondary
3738,1885,500144,Primary
3739,1886,508818,Secondary
3740,1887,513589,Secondary
3741,1887,502278,Secondary
3742,1887,500631,Secondary
3743,1888,503417,Secondary
3744,1888,521849,Primary
3745,1888,523587,Primary
3746,1889,522371,Secondary
3747,1889,519485,Secondary
3748,1890,512262,Primary
3749,1890,510573,Secondary
3750,1890,515277,Primary
3751,1891,514764,Primary
3752,1892,503717,Secondary
3753,1892,518269,Secondary
3754,1892,509542,Secondary
3755,1893,510898,Secondary
3756,1893,519512,Primary
3757,1894,506357,Primary
3758,1894,510084,Primary
3759,1894,509968,Primary
3760,1895,503607,Primary
3761,1895,514851,Primary
3762,1896,517163,Secondary
3763,1897,510407,Primary
3764,1898,506083,Secondary
3765,1898,503979,Primary
3766,1898,522107,Secondary
3767,1899,516788,Primary
3768,1900,510423,Primary
3769,1900,518019,Primary
3770,1901,520948,Secondary
3771,1901,519997,Primary
3772,1902,500416,Secondary
3773,1903,514317,Secondary
3774,1904,517884,Primary
3775,1904,520209,Primary
3776,1904,507917,Secondary
3777,1905,504106,Secondary
3778,1905,518237,Secondary
3779,1905,518561,Secondary
3780,1906,501237,Primary
3781,1906,520893,Primary
3782,1906,521185,Primary
3783,1907,505512,Secondary
3784,1908,510312,Primary
3785,1909,518540,Primary
3786,1909,502924,Primary
3787,1910,524606,Secondary
3788,1910,516840,Primary
3789,1910,522856,Secondary
3790,1911,512340,Primary
3791,1911,506743,Primary
3792,1911,512436,Secondary
3793,1912,512867,Primary
3794,1912,504501,Primary
3795,1912,513335,Secondary
3796,1913,514159,Secondary
3797,1914,522658,Secondary
3798,1914,510558,Primary
3799,1914,500242,Primary
3800,1915,523028,Primary
3801,1915,523977,Secondary
3802,1916,522754,Primary
3803,1916,517998,Primary
3804,1916,524534,Secondary
3805,1917,507918,Primary
3806,1917,521520,Primary
3807,1918,509718,Primary
3808,1918,509187,Primary
3809,1918,507352,Primary
3810,1919,500036,Primary
3811,1919,506490,Secondary
3812,1919,524848,Primary
3813,1920,501500,Secondary
3814,1921,512657,Primary
3815,1922,501443,Secondary
3816,1922,513693,Secondary
3817,1922,512670,Secondary
3818,1923,517576,Primary
3819,1923,507523,Primary
3820,1924,524055,Secondary
3821,1925,512812,Primary
3822,1926,509134,Primary
3823,1926,524759,Secondary
3824,1927,503808,Secondary
3825,1927,510188,Secondary
3826,1928,501412,Primary
3827,1928,502567,Secondary
3828,1929,519098,Primary
3829,1930,506919,Secondary
3830,1930,524486,Secondary
3831,1930,504363,Primary
3832,1931,500012,Primary
3833,1932,503790,Secondary
3834,1933,524422,Secondary
3835,1933,507614,Primary
3836,1933,518659,Secondary
3837,1934,506170,Primary
3838,1935,512863,Primary
3839,1936,522596,Primary
3840,1936,502949,Primary
3841,1937,518248,Secondary
3842,1937,522030,Primary
3843,1937,501851,Secondary
3844,1938,517943,Primary
3845,1938,503738,Primary
3846,1939,501128,Primary
3847,1939,507937,Secondary
3848,1940,520189,Primary
3849,1940,520093,Primary
3850,1941,516171,Primary
3851,1941,520552,Primary
3852,1942,517098,Primary
3853,1942,517606,Primary
3854,1943,514695,Secondary
3855,1943,514682,Secondary
3856,1944,523949,Primary
3857,1944,500113,Secondary
3858,1944,512719,Secondary
3859,1945,505686,Primary
3860,1945,517798,Secondary
3861,1945,514453,Secondary
3862,1946,519586,Secondary
3863,1946,503205,Secondary
3864,1947,520389,Primary
3865,1947,504142,Primary
3866,1947,511804,Secondary
3867,1948,521174,Secondary
3868,1949,521503,Primary
3869,1949,519877,Secondary
3870,1949,517946,Secondary
3871,1950,510574,Secondary
3872,1950,516893,Primary
3873,1950,506851,Secondary
3874,1951,512027,Secondary
3875,1951,502077,Secondary
3876,1951,509149,Primary
3877,1952,524993,Secondary
3878,1953,506201,Primary
3879,1953,502207,Secondary
3880,1954,512014,Primary
3881,1955,504709,Primary
3882,1955,500258,Secondary
3883,1955,515024,Primary
3884,1956,504658,Secondary
3885,1957,504720,Secondary
