EvidenceID,CaseID,EvidenceType,CollectedDate,Status,ForensicLab,Verified
4748,1599,Mobile Phone,2026-04-10,Sent to FSL,Bengaluru FSL,True
4749,1600,CCTV Footage,2022-03-13,Rejected,Bengaluru FSL,True
4750,1600,Hard Disk,2022-03-13,Pending Analysis,Mangaluru FSL,False
4751,1601,SIM Card,2024-07-22,Pending Analysis,Mysuru FSL,False
4752,1601,Mobile Phone,2024-07-22,Rejected,Mangaluru FSL,True
4753,1601,Blood Sample,2024-07-22,Pending Analysis,Bengaluru FSL,False
4754,1602,Mobile Phone,2026-12-14,Rejected,Bengaluru FSL,False
4755,1602,Document,2026-12-14,Rejected,Bengaluru FSL,True
4756,1603,Hard Disk,2024-01-27,Verified,Bengaluru FSL,False
4757,1604,Mobile Phone,2026-11-29,Pending Analysis,Mysuru FSL,False
4758,1604,Document,2026-11-29,Sent to FSL,Bengaluru FSL,False
4759,1604,Vehicle,2026-11-29,Collected,Bengaluru FSL,True
4760,1604,USB Drive,2026-11-29,Pending Analysis,Mysuru FSL,False
4761,1604,Firearm,2026-11-29,Verified,Mangaluru FSL,False
4762,1605,Firearm,2022-09-04,Sent to FSL,Mysuru FSL,False
4763,1605,Hard Disk,2022-09-04,Verified,Mangaluru FSL,True
4764,1605,Vehicle,2022-09-04,Sent to FSL,Bengaluru FSL,False
4765,1605,SIM Card,2022-09-04,Collected,Bengaluru FSL,True
4766,1606,SIM Card,2023-01-11,Pending Analysis,Mangaluru FSL,False
4767,1607,Hard Disk,2022-10-14,Pending Analysis,Mangaluru FSL,False
4768,1607,Clothing,2022-10-14,Sent to FSL,Mysuru FSL,True
4769,1608,SIM Card,2022-08-11,Rejected,Mysuru FSL,True
4770,1608,Vehicle,2022-08-11,Sent to FSL,Mangaluru FSL,False
4771,1609,Drug Sample,2025-05-03,Pending Analysis,Mysuru FSL,False
4772,1610,CCTV Footage,2023-04-08,Sent to FSL,Bengaluru FSL,True
4773,1611,Vehicle,2022-04-23,Rejected,Bengaluru FSL,True
4774,1611,SIM Card,2022-04-23,Rejected,Mangaluru FSL,True
4775,1612,SIM Card,2022-09-26,Rejected,Bengaluru FSL,True
4776,1612,Laptop,2022-09-26,Sent to FSL,Mangaluru FSL,True
4777,1612,Firearm,2022-09-26,Verified,Bengaluru FSL,False
4778,1612,Vehicle,2022-09-26,Sent to FSL,Bengaluru FSL,False
4779,1613,USB Drive,2023-05-27,Pending Analysis,Bengaluru FSL,True
4780,1613,Document,2023-05-27,Verified,Bengaluru FSL,True
4781,1613,Blood Sample,2023-05-27,Pending Analysis,Mysuru FSL,False
4782,1614,Mobile Phone,2023-01-21,Rejected,Mangaluru FSL,True
4783,1614,Knife,2023-01-21,Collected,Bengaluru FSL,True
4784,1614,Drug Sample,2023-01-21,Pending Analysis,Bengaluru FSL,True
4785,1614,CCTV Footage,2023-01-21,Verified,Mysuru FSL,False
4786,1614,Firearm,2023-01-21,Sent to FSL,Mangaluru FSL,True
4787,1615,Document,2023-12-26,Rejected,Bengaluru FSL,True
4788,1615,Knife,2023-12-26,Pending Analysis,Bengaluru FSL,False
4789,1615,Firearm,2023-12-26,Rejected,Mysuru FSL,True
4790,1615,USB Drive,2023-12-26,Pending Analysis,Bengaluru FSL,False
4791,1616,Vehicle,2024-08-16,Rejected,Mangaluru FSL,False
4792,1617,USB Drive,2025-10-17,Rejected,Bengaluru FSL,True
4793,1617,Fingerprint,2025-10-17,Rejected,Bengaluru FSL,False
4794,1617,Hard Disk,2025-10-17,Verified,Mysuru FSL,True
4795,1618,SIM Card,2024-01-09,Verified,Mangaluru FSL,False
4796,1618,Mobile Phone,2024-01-09,Sent to FSL,Bengaluru FSL,False
4797,1619,Knife,2024-12-02,Rejected,Mysuru FSL,True
4798,1619,Vehicle,2024-12-02,Pending Analysis,Bengaluru FSL,False
4799,1620,DNA Sample,2022-11-30,Pending Analysis,Mysuru FSL,False
4800,1620,Blood Sample,2022-11-30,Collected,Mangaluru FSL,True
4801,1620,Laptop,2022-11-30,Rejected,Mysuru FSL,True
4802,1620,Fingerprint,2022-11-30,Verified,Mangaluru FSL,True
4803,1621,Laptop,2023-01-12,Sent to FSL,Mangaluru FSL,False
4804,1621,Knife,2023-01-12,Sent to FSL,Mysuru FSL,False
4805,1621,Fingerprint,2023-01-12,Pending Analysis,Mysuru FSL,True
4806,1622,Mobile Phone,2026-02-14,Sent to FSL,Mysuru FSL,True
4807,1623,CCTV Footage,2026-09-29,Pending Analysis,Mangaluru FSL,False
4808,1623,Firearm,2026-09-29,Rejected,Mangaluru FSL,True
4809,1623,Laptop,2026-09-29,Verified,Mangaluru FSL,True
4810,1624,Blood Sample,2023-05-18,Sent to FSL,Mysuru FSL,True
4811,1624,SIM Card,2023-05-18,Collected,Mysuru FSL,True
4812,1624,Hard Disk,2023-05-18,Rejected,Mysuru FSL,True
4813,1624,Drug Sample,2023-05-18,Verified,Mangaluru FSL,True
4814,1625,Drug Sample,2025-03-18,Rejected,Bengaluru FSL,True
4815,1626,Drug Sample,2022-09-29,Rejected,Mysuru FSL,True
4816,1626,Hard Disk,2022-09-29,Collected,Mysuru FSL,False
4817,1626,Knife,2022-09-29,Sent to FSL,Bengaluru FSL,False
4818,1627,Blood Sample,2023-05-22,Pending Analysis,Bengaluru FSL,False
4819,1627,USB Drive,2023-05-22,Rejected,Bengaluru FSL,False
4820,1627,Knife,2023-05-22,Sent to FSL,Bengaluru FSL,True
4821,1628,Firearm,2022-08-20,Rejected,Mysuru FSL,True
4822,1628,CCTV Footage,2022-08-20,Pending Analysis,Mangaluru FSL,False
4823,1628,Knife,2022-08-20,Rejected,Mangaluru FSL,False
4824,1628,Laptop,2022-08-20,Collected,Mangaluru FSL,False
4825,1629,Blood Sample,2024-10-06,Rejected,Mangaluru FSL,True
4826,1629,SIM Card,2024-10-06,Rejected,Mangaluru FSL,True
4827,1629,Mobile Phone,2024-10-06,Sent to FSL,Mysuru FSL,False
4828,1629,Document,2024-10-06,Rejected,Mangaluru FSL,False
4829,1629,CCTV Footage,2024-10-06,Pending Analysis,Mysuru FSL,True
4830,1630,Hard Disk,2025-06-29,Verified,Bengaluru FSL,True
4831,1630,Clothing,2025-06-29,Verified,Mysuru FSL,True
4832,1630,Firearm,2025-06-29,Collected,Bengaluru FSL,False
4833,1630,Vehicle,2025-06-29,Collected,Mysuru FSL,True
4834,1631,Vehicle,2023-12-28,Verified,Bengaluru FSL,True
4835,1631,Fingerprint,2023-12-28,Rejected,Bengaluru FSL,False
4836,1631,Drug Sample,2023-12-28,Collected,Bengaluru FSL,True
4837,1631,USB Drive,2023-12-28,Verified,Bengaluru FSL,False
4838,1631,Document,2023-12-28,Rejected,Bengaluru FSL,True
4839,1632,SIM Card,2022-03-01,Sent to FSL,Mangaluru FSL,False
4840,1632,Fingerprint,2022-03-01,Verified,Mangaluru FSL,True
4841,1632,Blood Sample,2022-03-01,Collected,Mangaluru FSL,True
4842,1632,Mobile Phone,2022-03-01,Collected,Mangaluru FSL,False
4843,1632,Clothing,2022-03-01,Verified,Mangaluru FSL,False
4844,1633,Mobile Phone,2025-11-15,Sent to FSL,Mysuru FSL,True
4845,1633,SIM Card,2025-11-15,Pending Analysis,Mysuru FSL,False
4846,1633,Laptop,2025-11-15,Sent to FSL,Mysuru FSL,False
4847,1634,Mobile Phone,2025-10-28,Verified,Bengaluru FSL,True
4848,1634,USB Drive,2025-10-28,Pending Analysis,Mysuru FSL,True
4849,1635,Firearm,2026-10-03,Collected,Mangaluru FSL,True
4850,1635,Document,2026-10-03,Sent to FSL,Mysuru FSL,False
4851,1636,USB Drive,2025-01-13,Sent to FSL,Mysuru FSL,True
4852,1637,Mobile Phone,2024-10-21,Sent to FSL,Mysuru FSL,False
4853,1637,Hard Disk,2024-10-21,Sent to FSL,Bengaluru FSL,False
4854,1637,Fingerprint,2024-10-21,Pending Analysis,Bengaluru FSL,False
4855,1638,SIM Card,2025-03-01,Verified,Mysuru FSL,True
4856,1638,DNA Sample,2025-03-01,Rejected,Mysuru FSL,False
4857,1638,Vehicle,2025-03-01,Sent to FSL,Bengaluru FSL,False
4858,1638,Clothing,2025-03-01,Rejected,Mangaluru FSL,False
4859,1638,Blood Sample,2025-03-01,Sent to FSL,Mysuru FSL,True
4860,1639,CCTV Footage,2023-09-03,Rejected,Bengaluru FSL,False
4861,1639,DNA Sample,2023-09-03,Sent to FSL,Bengaluru FSL,False
4862,1640,Knife,2022-02-18,Sent to FSL,Bengaluru FSL,False
4863,1640,USB Drive,2022-02-18,Rejected,Mangaluru FSL,True
4864,1641,Laptop,2025-04-30,Rejected,Mysuru FSL,False
4865,1641,Fingerprint,2025-04-30,Sent to FSL,Mysuru FSL,False
4866,1641,CCTV Footage,2025-04-30,Verified,Bengaluru FSL,True
4867,1641,Drug Sample,2025-04-30,Rejected,Mysuru FSL,True
4868,1641,USB Drive,2025-04-30,Pending Analysis,Mysuru FSL,False
4869,1642,Laptop,2026-07-16,Pending Analysis,Mysuru FSL,True
4870,1643,SIM Card,2023-12-25,Sent to FSL,Mangaluru FSL,True
4871,1644,Blood Sample,2023-04-08,Sent to FSL,Bengaluru FSL,False
4872,1644,Clothing,2023-04-08,Pending Analysis,Bengaluru FSL,True
4873,1644,Laptop,2023-04-08,Sent to FSL,Mangaluru FSL,True
4874,1645,Clothing,2025-11-19,Rejected,Bengaluru FSL,False
4875,1645,Hard Disk,2025-11-19,Pending Analysis,Bengaluru FSL,True
4876,1645,USB Drive,2025-11-19,Collected,Bengaluru FSL,True
4877,1645,Fingerprint,2025-11-19,Verified,Bengaluru FSL,False
4878,1646,Clothing,2025-07-28,Pending Analysis,Bengaluru FSL,True
4879,1646,CCTV Footage,2025-07-28,Pending Analysis,Mysuru FSL,True
4880,1646,Fingerprint,2025-07-28,Collected,Mysuru FSL,True
4881,1646,Document,2025-07-28,Rejected,Bengaluru FSL,False
4882,1647,Vehicle,2025-07-13,Rejected,Bengaluru FSL,True
4883,1647,DNA Sample,2025-07-13,Sent to FSL,Mysuru FSL,False
4884,1647,Knife,2025-07-13,Rejected,Mangaluru FSL,True
4885,1647,CCTV Footage,2025-07-13,Rejected,Mangaluru FSL,True
4886,1648,Laptop,2023-04-26,Pending Analysis,Mysuru FSL,True
4887,1648,Fingerprint,2023-04-26,Rejected,Bengaluru FSL,False
4888,1648,Knife,2023-04-26,Rejected,Bengaluru FSL,False
4889,1648,Document,2023-04-26,Collected,Mangaluru FSL,True
4890,1649,Knife,2025-08-11,Rejected,Mangaluru FSL,False
4891,1649,Firearm,2025-08-11,Collected,Mangaluru FSL,False
4892,1649,Vehicle,2025-08-11,Verified,Mangaluru FSL,False
4893,1650,Vehicle,2023-06-19,Verified,Mysuru FSL,False
4894,1650,Clothing,2023-06-19,Verified,Mangaluru FSL,True
4895,1650,Drug Sample,2023-06-19,Sent to FSL,Mangaluru FSL,False
4896,1650,Laptop,2023-06-19,Collected,Mysuru FSL,True
4897,1651,Mobile Phone,2023-07-07,Rejected,Mangaluru FSL,True
4898,1651,Clothing,2023-07-07,Collected,Mysuru FSL,False
4899,1651,Vehicle,2023-07-07,Rejected,Bengaluru FSL,True
4900,1651,USB Drive,2023-07-07,Pending Analysis,Mysuru FSL,False
4901,1651,Document,2023-07-07,Collected,Mysuru FSL,True
4902,1652,Clothing,2023-08-17,Collected,Bengaluru FSL,False
4903,1652,Firearm,2023-08-17,Pending Analysis,Bengaluru FSL,True
4904,1652,Fingerprint,2023-08-17,Sent to FSL,Mangaluru FSL,False
4905,1652,Drug Sample,2023-08-17,Sent to FSL,Mangaluru FSL,True
4906,1652,Hard Disk,2023-08-17,Sent to FSL,Mangaluru FSL,False
4907,1653,Clothing,2024-08-07,Pending Analysis,Bengaluru FSL,False
4908,1653,Mobile Phone,2024-08-07,Pending Analysis,Bengaluru FSL,True
4909,1653,DNA Sample,2024-08-07,Pending Analysis,Bengaluru FSL,False
4910,1653,Drug Sample,2024-08-07,Verified,Mysuru FSL,True
4911,1654,Firearm,2025-08-22,Rejected,Bengaluru FSL,False
4912,1654,Vehicle,2025-08-22,Pending Analysis,Mysuru FSL,False
4913,1654,Drug Sample,2025-08-22,Pending Analysis,Mangaluru FSL,True
4914,1654,Fingerprint,2025-08-22,Pending Analysis,Mangaluru FSL,True
4915,1654,Clothing,2025-08-22,Collected,Bengaluru FSL,False
4916,1655,SIM Card,2025-03-24,Pending Analysis,Mysuru FSL,True
4917,1655,Clothing,2025-03-24,Rejected,Mysuru FSL,False
4918,1655,USB Drive,2025-03-24,Pending Analysis,Mysuru FSL,True
4919,1656,Laptop,2025-03-06,Pending Analysis,Bengaluru FSL,False
4920,1656,Clothing,2025-03-06,Verified,Mangaluru FSL,True
4921,1656,SIM Card,2025-03-06,Rejected,Bengaluru FSL,False
4922,1657,Firearm,2025-10-31,Sent to FSL,Mangaluru FSL,False
4923,1657,Drug Sample,2025-10-31,Sent to FSL,Bengaluru FSL,True
4924,1657,Blood Sample,2025-10-31,Collected,Bengaluru FSL,False
4925,1658,Clothing,2025-11-11,Rejected,Mysuru FSL,False
4926,1659,Vehicle,2025-08-28,Rejected,Mangaluru FSL,True
4927,1659,Knife,2025-08-28,Sent to FSL,Bengaluru FSL,False
4928,1659,Document,2025-08-28,Verified,Mysuru FSL,True
4929,1660,Firearm,2023-01-13,Rejected,Bengaluru FSL,False
4930,1660,Clothing,2023-01-13,Verified,Mangaluru FSL,True
4931,1660,Laptop,2023-01-13,Pending Analysis,Mysuru FSL,False
4932,1660,Vehicle,2023-01-13,Verified,Bengaluru FSL,False
4933,1660,Document,2023-01-13,Verified,Mangaluru FSL,False
4934,1661,Firearm,2022-03-03,Rejected,Bengaluru FSL,True
4935,1661,Laptop,2022-03-03,Rejected,Mangaluru FSL,False
4936,1661,Drug Sample,2022-03-03,Sent to FSL,Bengaluru FSL,True
4937,1661,DNA Sample,2022-03-03,Collected,Mysuru FSL,True
4938,1662,Vehicle,2026-08-02,Pending Analysis,Mangaluru FSL,False
4939,1663,Knife,2026-07-04,Collected,Bengaluru FSL,False
4940,1663,Hard Disk,2026-07-04,Sent to FSL,Mangaluru FSL,False
4941,1663,Drug Sample,2026-07-04,Pending Analysis,Mangaluru FSL,False
4942,1664,Laptop,2023-10-27,Pending Analysis,Mangaluru FSL,False
4943,1665,Hard Disk,2023-07-05,Sent to FSL,Mysuru FSL,True
4944,1665,DNA Sample,2023-07-05,Sent to FSL,Bengaluru FSL,False
4945,1666,Blood Sample,2024-07-02,Sent to FSL,Mangaluru FSL,True
4946,1666,Drug Sample,2024-07-02,Sent to FSL,Bengaluru FSL,True
4947,1667,Mobile Phone,2022-08-31,Pending Analysis,Mangaluru FSL,True
4948,1668,Document,2026-11-09,Rejected,Bengaluru FSL,False
4949,1668,SIM Card,2026-11-09,Pending Analysis,Mysuru FSL,True
4950,1668,Blood Sample,2026-11-09,Verified,Mangaluru FSL,False
4951,1669,CCTV Footage,2024-09-13,Rejected,Bengaluru FSL,True
4952,1669,DNA Sample,2024-09-13,Pending Analysis,Mangaluru FSL,False
4953,1670,Vehicle,2022-05-03,Collected,Bengaluru FSL,False
4954,1670,Mobile Phone,2022-05-03,Rejected,Mysuru FSL,False
4955,1670,USB Drive,2022-05-03,Rejected,Bengaluru FSL,True
4956,1671,Document,2024-12-19,Sent to FSL,Mysuru FSL,False
4957,1671,Knife,2024-12-19,Rejected,Mangaluru FSL,False
4958,1671,Laptop,2024-12-19,Verified,Mangaluru FSL,True
4959,1672,SIM Card,2026-08-08,Verified,Mysuru FSL,False
4960,1672,Firearm,2026-08-08,Collected,Mangaluru FSL,True
4961,1672,Blood Sample,2026-08-08,Pending Analysis,Mysuru FSL,True
4962,1673,Laptop,2025-09-27,Verified,Bengaluru FSL,False
4963,1673,Document,2025-09-27,Pending Analysis,Mysuru FSL,False
4964,1673,Knife,2025-09-27,Collected,Mysuru FSL,True
4965,1673,Vehicle,2025-09-27,Collected,Mysuru FSL,True
4966,1673,Drug Sample,2025-09-27,Collected,Mysuru FSL,True
4967,1674,Drug Sample,2025-09-05,Collected,Mysuru FSL,False
4968,1675,Blood Sample,2025-12-10,Sent to FSL,Mysuru FSL,True
4969,1675,Document,2025-12-10,Sent to FSL,Bengaluru FSL,True
4970,1675,Drug Sample,2025-12-10,Verified,Bengaluru FSL,False
4971,1675,Knife,2025-12-10,Sent to FSL,Mysuru FSL,True
4972,1676,CCTV Footage,2023-04-21,Pending Analysis,Mysuru FSL,True
4973,1676,Document,2023-04-21,Sent to FSL,Mangaluru FSL,True
4974,1677,Laptop,2026-07-01,Sent to FSL,Mangaluru FSL,False
4975,1677,SIM Card,2026-07-01,Sent to FSL,Bengaluru FSL,False
4976,1677,Knife,2026-07-01,Sent to FSL,Mysuru FSL,False
4977,1678,Clothing,2026-09-07,Verified,Mangaluru FSL,True
4978,1678,Drug Sample,2026-09-07,Collected,Mangaluru FSL,True
4979,1678,Mobile Phone,2026-09-07,Sent to FSL,Mysuru FSL,False
4980,1678,Laptop,2026-09-07,Rejected,Mysuru FSL,False
4981,1679,SIM Card,2025-08-07,Sent to FSL,Bengaluru FSL,True
4982,1679,Document,2025-08-07,Collected,Mysuru FSL,False
4983,1679,Knife,2025-08-07,Pending Analysis,Mysuru FSL,True
4984,1679,Hard Disk,2025-08-07,Collected,Mysuru FSL,False
4985,1679,CCTV Footage,2025-08-07,Collected,Mangaluru FSL,True
4986,1680,USB Drive,2022-01-03,Rejected,Mangaluru FSL,True
4987,1681,Hard Disk,2024-03-11,Sent to FSL,Mysuru FSL,False
4988,1681,Firearm,2024-03-11,Collected,Mysuru FSL,False
4989,1681,Drug Sample,2024-03-11,Sent to FSL,Mysuru FSL,False
4990,1682,Blood Sample,2025-02-24,Verified,Bengaluru FSL,True
4991,1682,Firearm,2025-02-24,Rejected,Mysuru FSL,True
4992,1682,Document,2025-02-24,Pending Analysis,Mangaluru FSL,False
4993,1682,SIM Card,2025-02-24,Verified,Mysuru FSL,False
4994,1683,Vehicle,2026-05-25,Rejected,Mangaluru FSL,True
4995,1683,USB Drive,2026-05-25,Pending Analysis,Mysuru FSL,False
4996,1684,Clothing,2023-02-15,Collected,Bengaluru FSL,True
4997,1684,Laptop,2023-02-15,Pending Analysis,Bengaluru FSL,False
4998,1685,Firearm,2026-08-28,Rejected,Mysuru FSL,False
4999,1686,DNA Sample,2022-09-13,Sent to FSL,Mangaluru FSL,True
5000,1686,Clothing,2022-09-13,Rejected,Mysuru FSL,True
5001,1686,Vehicle,2022-09-13,Pending Analysis,Mysuru FSL,True
5002,1686,Firearm,2022-09-13,Verified,Mysuru FSL,False
5003,1686,Hard Disk,2022-09-13,Rejected,Mangaluru FSL,True
5004,1687,Blood Sample,2022-11-01,Verified,Bengaluru FSL,False
5005,1688,Document,2025-11-14,Sent to FSL,Bengaluru FSL,False
5006,1688,Clothing,2025-11-14,Verified,Mysuru FSL,True
5007,1689,DNA Sample,2025-06-10,Pending Analysis,Mangaluru FSL,True
5008,1689,Fingerprint,2025-06-10,Sent to FSL,Bengaluru FSL,False
5009,1689,Document,2025-06-10,Collected,Mangaluru FSL,False
5010,1690,Mobile Phone,2024-08-27,Sent to FSL,Mangaluru FSL,False
5011,1691,Blood Sample,2023-04-19,Pending Analysis,Bengaluru FSL,False
5012,1691,Vehicle,2023-04-19,Sent to FSL,Mysuru FSL,True
5013,1692,Clothing,2026-08-07,Verified,Mangaluru FSL,True
5014,1692,Fingerprint,2026-08-07,Rejected,Mysuru FSL,False
5015,1692,Drug Sample,2026-08-07,Verified,Mangaluru FSL,False
5016,1692,Laptop,2026-08-07,Verified,Mangaluru FSL,True
5017,1692,Blood Sample,2026-08-07,Pending Analysis,Mysuru FSL,False
5018,1693,Knife,2026-05-07,Sent to FSL,Mangaluru FSL,True
5019,1693,DNA Sample,2026-05-07,Rejected,Mysuru FSL,True
5020,1693,USB Drive,2026-05-07,Verified,Mangaluru FSL,True
5021,1693,CCTV Footage,2026-05-07,Rejected,Mysuru FSL,True
5022,1693,Blood Sample,2026-05-07,Pending Analysis,Bengaluru FSL,True
5023,1694,CCTV Footage,2023-08-22,Collected,Mangaluru FSL,True
5024,1694,Vehicle,2023-08-22,Verified,Mysuru FSL,False
5025,1695,USB Drive,2024-09-22,Pending Analysis,Mangaluru FSL,True
5026,1695,Blood Sample,2024-09-22,Verified,Mangaluru FSL,False
5027,1695,Clothing,2024-09-22,Rejected,Bengaluru FSL,False
5028,1695,Firearm,2024-09-22,Verified,Mysuru FSL,True
5029,1695,Fingerprint,2024-09-22,Verified,Mysuru FSL,True
5030,1696,USB Drive,2023-02-15,Collected,Bengaluru FSL,True
5031,1696,Laptop,2023-02-15,Collected,Mysuru FSL,False
5032,1696,Hard Disk,2023-02-15,Rejected,Mangaluru FSL,False
5033,1696,Knife,2023-02-15,Collected,Mangaluru FSL,True
5034,1696,DNA Sample,2023-02-15,Verified,Mangaluru FSL,True
5035,1697,SIM Card,2025-08-11,Pending Analysis,Mangaluru FSL,False
5036,1698,Vehicle,2025-06-08,Pending Analysis,Mangaluru FSL,False
5037,1698,Knife,2025-06-08,Sent to FSL,Bengaluru FSL,False
5038,1698,Blood Sample,2025-06-08,Pending Analysis,Bengaluru FSL,True
5039,1698,SIM Card,2025-06-08,Collected,Bengaluru FSL,False
5040,1699,Laptop,2022-06-17,Rejected,Mangaluru FSL,False
5041,1699,Firearm,2022-06-17,Pending Analysis,Bengaluru FSL,False
5042,1700,Laptop,2023-12-12,Collected,Mysuru FSL,False
5043,1700,Mobile Phone,2023-12-12,Verified,Mangaluru FSL,True
5044,1700,Document,2023-12-12,Pending Analysis,Mangaluru FSL,True
5045,1701,Firearm,2024-06-13,Verified,Bengaluru FSL,False
5046,1701,CCTV Footage,2024-06-13,Rejected,Mysuru FSL,True
5047,1701,Drug Sample,2024-06-13,Rejected,Mysuru FSL,False
5048,1701,USB Drive,2024-06-13,Pending Analysis,Bengaluru FSL,True
5049,1701,DNA Sample,2024-06-13,Verified,Mysuru FSL,True
5050,1702,Drug Sample,2023-12-25,Verified,Mysuru FSL,True
5051,1703,Knife,2024-02-01,Verified,Bengaluru FSL,False
5052,1703,CCTV Footage,2024-02-01,Verified,Bengaluru FSL,True
5053,1703,Fingerprint,2024-02-01,Rejected,Mysuru FSL,False
5054,1703,Clothing,2024-02-01,Sent to FSL,Bengaluru FSL,False
5055,1704,Drug Sample,2025-06-19,Pending Analysis,Mangaluru FSL,False
5056,1704,Blood Sample,2025-06-19,Rejected,Bengaluru FSL,True
5057,1704,Hard Disk,2025-06-19,Sent to FSL,Mangaluru FSL,True
5058,1705,Blood Sample,2025-07-30,Collected,Mangaluru FSL,True
5059,1705,Clothing,2025-07-30,Pending Analysis,Mysuru FSL,True
5060,1705,Drug Sample,2025-07-30,Rejected,Mangaluru FSL,True
5061,1705,SIM Card,2025-07-30,Collected,Mangaluru FSL,False
5062,1706,Clothing,2022-05-10,Rejected,Mysuru FSL,False
5063,1706,CCTV Footage,2022-05-10,Pending Analysis,Mysuru FSL,False
5064,1706,Hard Disk,2022-05-10,Pending Analysis,Mangaluru FSL,True
5065,1706,USB Drive,2022-05-10,Sent to FSL,Mysuru FSL,False
5066,1707,Drug Sample,2024-04-19,Pending Analysis,Mangaluru FSL,False
5067,1707,Clothing,2024-04-19,Rejected,Bengaluru FSL,False
5068,1708,Knife,2024-05-19,Verified,Bengaluru FSL,False
5069,1708,SIM Card,2024-05-19,Collected,Mysuru FSL,True
5070,1708,Blood Sample,2024-05-19,Sent to FSL,Mangaluru FSL,True
5071,1708,CCTV Footage,2024-05-19,Collected,Mysuru FSL,True
5072,1708,Firearm,2024-05-19,Collected,Bengaluru FSL,True
5073,1709,Vehicle,2024-04-16,Rejected,Bengaluru FSL,True
5074,1709,Mobile Phone,2024-04-16,Sent to FSL,Mangaluru FSL,False
5075,1710,Document,2025-03-24,Verified,Mysuru FSL,False
5076,1710,Vehicle,2025-03-24,Rejected,Bengaluru FSL,False
5077,1710,Hard Disk,2025-03-24,Sent to FSL,Bengaluru FSL,True
5078,1710,USB Drive,2025-03-24,Sent to FSL,Mangaluru FSL,False
5079,1710,Knife,2025-03-24,Verified,Mangaluru FSL,True
5080,1711,Clothing,2023-11-18,Sent to FSL,Bengaluru FSL,True
5081,1712,Fingerprint,2022-04-08,Pending Analysis,Mysuru FSL,False
5082,1713,DNA Sample,2026-11-11,Sent to FSL,Mangaluru FSL,True
5083,1713,Laptop,2026-11-11,Sent to FSL,Mysuru FSL,True
5084,1714,Fingerprint,2023-09-14,Rejected,Mangaluru FSL,True
5085,1714,Knife,2023-09-14,Pending Analysis,Bengaluru FSL,True
5086,1714,SIM Card,2023-09-14,Verified,Mysuru FSL,True
5087,1714,Document,2023-09-14,Sent to FSL,Mangaluru FSL,True
5088,1714,Vehicle,2023-09-14,Rejected,Bengaluru FSL,False
5089,1715,Vehicle,2022-12-28,Verified,Mangaluru FSL,False
5090,1715,Fingerprint,2022-12-28,Rejected,Bengaluru FSL,False
5091,1715,SIM Card,2022-12-28,Collected,Mangaluru FSL,False
5092,1716,USB Drive,2024-02-11,Sent to FSL,Mysuru FSL,False
5093,1716,CCTV Footage,2024-02-11,Collected,Bengaluru FSL,True
5094,1716,Blood Sample,2024-02-11,Collected,Mangaluru FSL,False
5095,1716,Hard Disk,2024-02-11,Sent to FSL,Mangaluru FSL,True
5096,1717,Document,2024-11-13,Sent to FSL,Mysuru FSL,True
5097,1718,Laptop,2026-02-19,Verified,Bengaluru FSL,False
5098,1718,Firearm,2026-02-19,Pending Analysis,Mangaluru FSL,False
5099,1718,Fingerprint,2026-02-19,Verified,Bengaluru FSL,True
5100,1719,CCTV Footage,2023-01-02,Sent to FSL,Mysuru FSL,True
5101,1719,Drug Sample,2023-01-02,Rejected,Mysuru FSL,False
5102,1719,Laptop,2023-01-02,Collected,Mangaluru FSL,False
5103,1719,Clothing,2023-01-02,Sent to FSL,Mangaluru FSL,False
5104,1720,Clothing,2025-09-05,Rejected,Bengaluru FSL,True
5105,1720,DNA Sample,2025-09-05,Sent to FSL,Bengaluru FSL,False
5106,1720,Document,2025-09-05,Verified,Mysuru FSL,False
